Date_Time (LST/LDT), Event, Speed (knots)
1/18/18 6:07, slack,-
1/18/18 9:06, ebb,-2.1
1/18/18 12:34, slack,-
1/18/18 13:45, flood,0.7
1/18/18 16:01, slack,-
1/18/18 20:24, ebb,-3.1
1/18/18 23:46, slack,-
1/19/18 2:33, flood,3.6
1/19/18 6:37, slack,-
1/19/18 9:42, ebb,-2.2
1/19/18 13:10, slack,-
1/19/18 14:27, flood,0.7
1/19/18 16:43, slack,-
1/19/18 21:00, ebb,-2.9
1/20/18 0:16, slack,-
1/20/18 3:03, flood,3.5
1/20/18 7:07, slack,-
1/20/18 10:12, ebb,-2.3
1/20/18 13:52, slack,-
1/20/18 15:09, flood,0.8
1/20/18 17:25, slack,-
1/20/18 21:36, ebb,-2.7
1/21/18 0:52, slack,-
1/21/18 3:39, flood,3.2
1/21/18 7:31, slack,-
1/21/18 10:48, ebb,-2.3
1/21/18 14:34, slack,-
1/21/18 15:51, flood,0.8
1/21/18 18:19, slack,-
1/21/18 22:18, ebb,-2.4
1/22/18 1:28, slack,-
1/22/18 4:15, flood,2.9
1/22/18 8:01, slack,-
1/22/18 11:24, ebb,-2.5
1/22/18 15:16, slack,-
1/22/18 16:45, flood,0.9
1/22/18 19:19, slack,-
1/22/18 23:06, ebb,-2.1
1/23/18 2:16, slack,-
1/23/18 4:51, flood,2.5
1/23/18 8:31, slack,-
1/23/18 12:12, ebb,-2.6
1/23/18 16:04, slack,-
1/23/18 17:45, flood,1.1
1/23/18 20:37, slack,-
1/24/18 0:06, ebb,-1.7
1/24/18 3:04, slack,-
1/24/18 5:39, flood,2.1
1/24/18 9:01, slack,-
1/24/18 13:00, ebb,-2.8
1/24/18 16:52, slack,-
1/24/18 18:51, flood,1.5
1/24/18 22:07, slack,-
1/25/18 1:18, ebb,-1.4
1/25/18 4:10, slack,-
1/25/18 6:27, flood,1.6
1/25/18 9:43, slack,-
1/25/18 13:54, ebb,-3
1/25/18 17:46, slack,-
1/25/18 20:03, flood,2
1/25/18 23:43, slack,-
1/26/18 2:36, ebb,-1.3
1/26/18 5:28, slack,-
1/26/18 7:27, flood,1.3
1/26/18 10:25, slack,-
1/26/18 14:48, ebb,-3.2
1/26/18 18:34, slack,-
1/26/18 21:09, flood,2.6
1/27/18 1:13, slack,-
1/27/18 3:54, ebb,-1.4
1/27/18 6:46, slack,-
1/27/18 8:33, flood,1.1
1/27/18 11:19, slack,-
1/27/18 15:48, ebb,-3.5
1/27/18 19:28, slack,-
1/27/18 22:09, flood,3.3
1/28/18 2:19, slack,-
1/28/18 5:06, ebb,-1.6
1/28/18 8:04, slack,-
1/28/18 9:39, flood,1.1
1/28/18 12:19, slack,-
1/28/18 16:42, ebb,-3.7
1/28/18 20:16, slack,-
1/28/18 23:09, flood,3.9
1/29/18 3:19, slack,-
1/29/18 6:06, ebb,-2
1/29/18 9:04, slack,-
1/29/18 10:45, flood,1.3
1/29/18 13:19, slack,-
1/29/18 17:42, ebb,-4
1/29/18 21:04, slack,-
1/29/18 23:57, flood,4.5
1/30/18 4:07, slack,-
1/30/18 7:00, ebb,-2.3
1/30/18 9:58, slack,-
1/30/18 11:45, flood,1.5
1/30/18 14:19, slack,-
1/30/18 18:30, ebb,-4.1
1/30/18 21:52, slack,-
1/31/18 0:45, flood,4.8
1/31/18 4:55, slack,-
1/31/18 7:48, ebb,-2.6
1/31/18 10:52, slack,-
1/31/18 12:39, flood,1.8
1/31/18 15:19, slack,-
1/31/18 19:24, ebb,-4.1
1/31/18 22:40, slack,-
2/1/18 1:33, flood,4.8
2/1/18 5:37, slack,-
2/1/18 8:30, ebb,-2.8
2/1/18 11:40, slack,-
2/1/18 13:27, flood,1.9
2/1/18 16:19, slack,-
2/1/18 20:12, ebb,-3.9
2/1/18 23:28, slack,-
2/2/18 2:15, flood,4.7
2/2/18 6:13, slack,-
2/2/18 9:18, ebb,-3
2/2/18 12:28, slack,-
2/2/18 14:21, flood,2
2/2/18 17:13, slack,-
2/2/18 21:00, ebb,-3.6
2/3/18 0:16, slack,-
2/3/18 2:57, flood,4.3
2/3/18 6:49, slack,-
2/3/18 10:00, ebb,-3.1
2/3/18 13:22, slack,-
2/3/18 15:15, flood,2
2/3/18 18:13, slack,-
2/3/18 21:48, ebb,-3.2
2/4/18 0:58, slack,-
2/4/18 3:39, flood,3.7
2/4/18 7:25, slack,-
2/4/18 10:48, ebb,-3.1
2/4/18 14:16, slack,-
2/4/18 16:09, flood,1.9
2/4/18 19:13, slack,-
2/4/18 22:42, ebb,-2.7
2/5/18 1:46, slack,-
2/5/18 4:21, flood,3.1
2/5/18 8:01, slack,-
2/5/18 11:36, ebb,-3
2/5/18 15:10, slack,-
2/5/18 17:09, flood,1.8
2/5/18 20:19, slack,-
2/5/18 23:36, ebb,-2.1
2/6/18 2:40, slack,-
2/6/18 5:09, flood,2.4
2/6/18 8:37, slack,-
2/6/18 12:24, ebb,-2.9
2/6/18 16:10, slack,-
2/6/18 18:15, flood,1.7
2/6/18 21:31, slack,-
2/7/18 0:42, ebb,-1.6
2/7/18 3:40, slack,-
2/7/18 5:57, flood,1.7
2/7/18 9:13, slack,-
2/7/18 13:18, ebb,-2.8
2/7/18 17:10, slack,-
2/7/18 19:21, flood,1.7
2/7/18 22:55, slack,-
2/8/18 1:54, ebb,-1.3
2/8/18 4:52, slack,-
2/8/18 6:51, flood,1.2
2/8/18 9:49, slack,-
2/8/18 14:12, ebb,-2.8
2/8/18 18:04, slack,-
2/8/18 20:27, flood,1.9
2/9/18 0:19, slack,-
2/9/18 3:12, ebb,-1.2
2/9/18 6:16, slack,-
2/9/18 7:57, flood,0.8
2/9/18 10:31, slack,-
2/9/18 15:06, ebb,-2.7
2/9/18 18:58, slack,-
2/9/18 21:33, flood,2.2
2/10/18 1:31, slack,-
2/10/18 4:24, ebb,-1.2
2/10/18 7:40, slack,-
2/10/18 8:57, flood,0.6
2/10/18 11:19, slack,-
2/10/18 16:00, ebb,-2.8
2/10/18 19:46, slack,-
2/10/18 22:27, flood,2.5
2/11/18 2:31, slack,-
2/11/18 5:24, ebb,-1.4
2/11/18 8:46, slack,-
2/11/18 9:57, flood,0.6
2/11/18 12:13, slack,-
2/11/18 16:54, ebb,-2.9
2/11/18 20:28, slack,-
2/11/18 23:09, flood,2.9
2/12/18 3:13, slack,-
2/12/18 6:12, ebb,-1.7
2/12/18 9:34, slack,-
2/12/18 10:51, flood,0.7
2/12/18 13:07, slack,-
2/12/18 17:36, ebb,-3
2/12/18 21:10, slack,-
2/12/18 23:51, flood,3.1
2/13/18 3:55, slack,-
2/13/18 6:54, ebb,-1.9
2/13/18 10:16, slack,-
2/13/18 11:33, flood,0.8
2/13/18 13:55, slack,-
2/13/18 18:18, ebb,-3.1
2/13/18 21:46, slack,-
2/14/18 0:27, flood,3.3
2/14/18 4:25, slack,-
2/14/18 7:30, ebb,-2.1
2/14/18 10:46, slack,-
2/14/18 12:15, flood,1
2/14/18 14:43, slack,-
2/14/18 18:54, ebb,-3.1
2/14/18 22:16, slack,-
2/15/18 1:03, flood,3.5
2/15/18 5:01, slack,-
2/15/18 8:00, ebb,-2.2
2/15/18 11:22, slack,-
2/15/18 12:51, flood,1.2
2/15/18 15:31, slack,-
2/15/18 19:30, ebb,-3.1
2/15/18 22:52, slack,-
2/16/18 1:33, flood,3.5
2/16/18 5:25, slack,-
2/16/18 8:30, ebb,-2.4
2/16/18 11:52, slack,-
2/16/18 13:33, flood,1.3
2/16/18 16:13, slack,-
2/16/18 20:06, ebb,-3.1
2/16/18 23:22, slack,-
2/17/18 2:03, flood,3.4
2/17/18 5:55, slack,-
2/17/18 9:00, ebb,-2.5
2/17/18 12:22, slack,-
2/17/18 14:09, flood,1.5
2/17/18 16:55, slack,-
2/17/18 20:42, ebb,-2.9
2/17/18 23:58, slack,-
2/18/18 2:33, flood,3.2
2/18/18 6:19, slack,-
2/18/18 9:36, ebb,-2.6
2/18/18 12:58, slack,-
2/18/18 14:45, flood,1.6
2/18/18 17:43, slack,-
2/18/18 21:24, ebb,-2.7
2/19/18 0:34, slack,-
2/19/18 3:09, flood,3
2/19/18 6:43, slack,-
2/19/18 10:06, ebb,-2.7
2/19/18 13:34, slack,-
2/19/18 15:33, flood,1.8
2/19/18 18:37, slack,-
2/19/18 22:06, ebb,-2.4
2/20/18 1:10, slack,-
2/20/18 3:39, flood,2.6
2/20/18 7:07, slack,-
2/20/18 10:42, ebb,-2.8
2/20/18 14:16, slack,-
2/20/18 16:21, flood,1.9
2/20/18 19:31, slack,-
2/20/18 22:54, ebb,-2.1
2/21/18 1:58, slack,-
2/21/18 4:15, flood,2.2
2/21/18 7:37, slack,-
2/21/18 11:24, ebb,-2.9
2/21/18 15:04, slack,-
2/21/18 17:15, flood,2
2/21/18 20:43, slack,-
2/21/18 23:48, ebb,-1.8
2/22/18 2:52, slack,-
2/22/18 5:03, flood,1.7
2/22/18 8:13, slack,-
2/22/18 12:12, ebb,-2.9
2/22/18 15:58, slack,-
2/22/18 18:21, flood,2.1
2/22/18 22:01, slack,-
2/23/18 1:00, ebb,-1.5
2/23/18 3:58, slack,-
2/23/18 5:57, flood,1.3
2/23/18 8:49, slack,-
2/23/18 13:12, ebb,-3
2/23/18 16:58, slack,-
2/23/18 19:33, flood,2.4
2/23/18 23:31, slack,-
2/24/18 2:24, ebb,-1.4
2/24/18 5:22, slack,-
2/24/18 7:09, flood,0.9
2/24/18 9:43, slack,-
2/24/18 14:18, ebb,-3.1
2/24/18 18:04, slack,-
2/24/18 20:45, flood,2.8
2/25/18 0:49, slack,-
2/25/18 3:42, ebb,-1.5
2/25/18 6:52, slack,-
2/25/18 8:21, flood,0.8
2/25/18 10:49, slack,-
2/25/18 15:24, ebb,-3.2
2/25/18 19:04, slack,-
2/25/18 21:51, flood,3.3
2/26/18 1:55, slack,-
2/26/18 4:48, ebb,-1.8
2/26/18 8:04, slack,-
2/26/18 9:33, flood,1
2/26/18 12:07, slack,-
2/26/18 16:30, ebb,-3.4
2/26/18 19:58, slack,-
2/26/18 22:45, flood,3.7
2/27/18 2:49, slack,-
2/27/18 5:48, ebb,-2.2
2/27/18 8:58, slack,-
2/27/18 10:39, flood,1.4
2/27/18 13:19, slack,-
2/27/18 17:30, ebb,-3.6
2/27/18 20:52, slack,-
2/27/18 23:39, flood,4.1
2/28/18 3:37, slack,-
2/28/18 6:42, ebb,-2.5
2/28/18 9:46, slack,-
2/28/18 11:39, flood,1.8
2/28/18 14:31, slack,-
2/28/18 18:24, ebb,-3.7
2/28/18 21:40, slack,-
3/1/18 0:27, flood,4.3
3/1/18 4:19, slack,-
3/1/18 7:24, ebb,-2.9
3/1/18 10:34, slack,-
3/1/18 12:33, flood,2.2
3/1/18 15:31, slack,-
3/1/18 19:18, ebb,-3.7
3/1/18 22:28, slack,-
3/2/18 1:09, flood,4.2
3/2/18 4:55, slack,-
3/2/18 8:06, ebb,-3.1
3/2/18 11:16, slack,-
3/2/18 13:21, flood,2.5
3/2/18 16:31, slack,-
3/2/18 20:06, ebb,-3.6
3/2/18 23:16, slack,-
3/3/18 1:51, flood,4
3/3/18 5:31, slack,-
3/3/18 8:48, ebb,-3.2
3/3/18 11:58, slack,-
3/3/18 14:09, flood,2.7
3/3/18 17:25, slack,-
3/3/18 20:54, ebb,-3.3
3/3/18 23:58, slack,-
3/4/18 2:27, flood,3.6
3/4/18 6:07, slack,-
3/4/18 9:30, ebb,-3.3
3/4/18 12:46, slack,-
3/4/18 14:57, flood,2.7
3/4/18 18:19, slack,-
3/4/18 21:36, ebb,-2.9
3/5/18 0:46, slack,-
3/5/18 3:09, flood,3
3/5/18 6:37, slack,-
3/5/18 10:06, ebb,-3.2
3/5/18 13:28, slack,-
3/5/18 15:45, flood,2.6
3/5/18 19:13, slack,-
3/5/18 22:24, ebb,-2.5
3/6/18 1:28, slack,-
3/6/18 3:51, flood,2.4
3/6/18 7:07, slack,-
3/6/18 10:48, ebb,-3.1
3/6/18 14:16, slack,-
3/6/18 16:33, flood,2.4
3/6/18 20:07, slack,-
3/6/18 23:18, ebb,-2
3/7/18 2:22, slack,-
3/7/18 4:27, flood,1.8
3/7/18 7:37, slack,-
3/7/18 11:30, ebb,-2.9
3/7/18 15:10, slack,-
3/7/18 17:33, flood,2.1
3/7/18 21:07, slack,-
3/8/18 0:12, ebb,-1.6
3/8/18 3:22, slack,-
3/8/18 5:15, flood,1.2
3/8/18 8:07, slack,-
3/8/18 12:24, ebb,-2.6
3/8/18 16:10, slack,-
3/8/18 18:33, flood,1.9
3/8/18 22:19, slack,-
3/9/18 1:18, ebb,-1.3
3/9/18 4:40, slack,-
3/9/18 6:09, flood,0.7
3/9/18 8:37, slack,-
3/9/18 13:12, ebb,-2.5
3/9/18 17:10, slack,-
3/9/18 19:39, flood,1.9
3/9/18 23:31, slack,-
3/10/18 2:36, ebb,-1.2
3/10/18 6:16, slack,-
3/10/18 7:15, flood,0.4
3/10/18 9:19, slack,-
3/10/18 14:18, ebb,-2.4
3/10/18 18:10, slack,-
3/10/18 20:45, flood,2
3/11/18 0:43, slack,-
3/11/18 4:48, ebb,-1.3
3/11/18 8:40, slack,-
3/11/18 9:27, flood,0.3
3/11/18 11:25, slack,-
3/11/18 16:24, ebb,-2.4
3/11/18 20:04, slack,-
3/11/18 22:45, flood,2.2
3/12/18 2:37, slack,-
3/12/18 5:48, ebb,-1.6
3/12/18 9:34, slack,-
3/12/18 10:33, flood,0.4
3/12/18 12:37, slack,-
3/12/18 17:18, ebb,-2.5
3/12/18 20:52, slack,-
3/12/18 23:33, flood,2.5
3/13/18 3:25, slack,-
3/13/18 6:36, ebb,-1.8
3/13/18 10:10, slack,-
3/13/18 11:27, flood,0.7
3/13/18 13:49, slack,-
3/13/18 18:12, ebb,-2.6
3/13/18 21:34, slack,-
3/14/18 0:15, flood,2.8
3/14/18 4:07, slack,-
3/14/18 7:18, ebb,-2.1
3/14/18 10:40, slack,-
3/14/18 12:15, flood,1
3/14/18 14:49, slack,-
3/14/18 18:54, ebb,-2.7
3/14/18 22:16, slack,-
3/15/18 0:51, flood,3
3/15/18 4:37, slack,-
3/15/18 7:54, ebb,-2.3
3/15/18 11:10, slack,-
3/15/18 12:57, flood,1.4
3/15/18 15:43, slack,-
3/15/18 19:36, ebb,-2.9
3/15/18 22:52, slack,-
3/16/18 1:27, flood,3.1
3/16/18 5:07, slack,-
3/16/18 8:24, ebb,-2.5
3/16/18 11:40, slack,-
3/16/18 13:33, flood,1.8
3/16/18 16:31, slack,-
3/16/18 20:12, ebb,-2.9
3/16/18 23:28, slack,-
3/17/18 1:57, flood,3.1
3/17/18 5:37, slack,-
3/17/18 8:54, ebb,-2.7
3/17/18 12:10, slack,-
3/17/18 14:09, flood,2.1
3/17/18 17:19, slack,-
3/17/18 20:54, ebb,-2.9
3/18/18 0:04, slack,-
3/18/18 2:27, flood,2.9
3/18/18 6:01, slack,-
3/18/18 9:24, ebb,-2.9
3/18/18 12:40, slack,-
3/18/18 14:51, flood,2.4
3/18/18 18:07, slack,-
3/18/18 21:30, ebb,-2.8
3/19/18 0:40, slack,-
3/19/18 2:57, flood,2.7
3/19/18 6:25, slack,-
3/19/18 9:54, ebb,-3.1
3/19/18 13:10, slack,-
3/19/18 15:27, flood,2.7
3/19/18 18:55, slack,-
3/19/18 22:12, ebb,-2.6
3/20/18 1:16, slack,-
3/20/18 3:33, flood,2.5
3/20/18 6:49, slack,-
3/20/18 10:30, ebb,-3.2
3/20/18 13:46, slack,-
3/20/18 16:09, flood,2.8
3/20/18 19:49, slack,-
3/20/18 22:54, ebb,-2.4
3/21/18 2:04, slack,-
3/21/18 4:09, flood,2.1
3/21/18 7:19, slack,-
3/21/18 11:06, ebb,-3.2
3/21/18 14:28, slack,-
3/21/18 16:57, flood,2.9
3/21/18 20:43, slack,-
3/21/18 23:48, ebb,-2.1
3/22/18 2:52, slack,-
3/22/18 4:51, flood,1.7
3/22/18 7:49, slack,-
3/22/18 11:48, ebb,-3.2
3/22/18 15:22, slack,-
3/22/18 17:51, flood,2.9
3/22/18 21:43, slack,-
3/23/18 0:48, ebb,-1.8
3/23/18 3:52, slack,-
3/23/18 5:39, flood,1.2
3/23/18 8:25, slack,-
3/23/18 12:42, ebb,-3.1
3/23/18 16:16, slack,-
3/23/18 18:57, flood,2.8
3/23/18 22:55, slack,-
3/24/18 1:54, ebb,-1.7
3/24/18 5:10, slack,-
3/24/18 6:45, flood,0.8
3/24/18 9:13, slack,-
3/24/18 13:42, ebb,-2.9
3/24/18 17:22, slack,-
3/24/18 20:03, flood,2.8
3/25/18 0:13, slack,-
3/25/18 3:12, ebb,-1.6
3/25/18 6:40, slack,-
3/25/18 7:57, flood,0.6
3/25/18 10:19, slack,-
3/25/18 14:54, ebb,-2.8
3/25/18 18:28, slack,-
3/25/18 21:21, flood,2.9
3/26/18 1:25, slack,-
3/26/18 4:30, ebb,-1.8
3/26/18 8:04, slack,-
3/26/18 9:21, flood,0.7
3/26/18 11:43, slack,-
3/26/18 16:12, ebb,-2.9
3/26/18 19:40, slack,-
3/26/18 22:27, flood,3.2
3/27/18 2:25, slack,-
3/27/18 5:36, ebb,-2.2
3/27/18 8:58, slack,-
3/27/18 10:39, flood,1.1
3/27/18 13:13, slack,-
3/27/18 17:18, ebb,-3
3/27/18 20:40, slack,-
3/27/18 23:21, flood,3.4
3/28/18 3:13, slack,-
3/28/18 6:30, ebb,-2.6
3/28/18 9:46, slack,-
3/28/18 11:39, flood,1.7
3/28/18 14:31, slack,-
3/28/18 18:24, ebb,-3.1
3/28/18 21:34, slack,-
3/29/18 0:15, flood,3.5
3/29/18 4:01, slack,-
3/29/18 7:12, ebb,-2.9
3/29/18 10:28, slack,-
3/29/18 12:33, flood,2.2
3/29/18 15:43, slack,-
3/29/18 19:18, ebb,-3.2
3/29/18 22:28, slack,-
3/30/18 0:57, flood,3.5
3/30/18 4:37, slack,-
3/30/18 7:54, ebb,-3.2
3/30/18 11:10, slack,-
3/30/18 13:21, flood,2.7
3/30/18 16:43, slack,-
3/30/18 20:06, ebb,-3.2
3/30/18 23:16, slack,-
3/31/18 1:39, flood,3.4
3/31/18 5:13, slack,-
3/31/18 8:36, ebb,-3.4
3/31/18 11:52, slack,-
3/31/18 14:09, flood,3.1
3/31/18 17:37, slack,-
3/31/18 20:54, ebb,-3
3/31/18 23:58, slack,-
4/1/18 2:21, flood,3
4/1/18 5:43, slack,-
4/1/18 9:12, ebb,-3.5
4/1/18 12:28, slack,-
4/1/18 14:57, flood,3.3
4/1/18 18:25, slack,-
4/1/18 21:42, ebb,-2.8
4/2/18 0:46, slack,-
4/2/18 2:57, flood,2.6
4/2/18 6:13, slack,-
4/2/18 9:48, ebb,-3.4
4/2/18 13:10, slack,-
4/2/18 15:33, flood,3.3
4/2/18 19:19, slack,-
4/2/18 22:24, ebb,-2.6
4/3/18 1:34, slack,-
4/3/18 3:33, flood,2.1
4/3/18 6:43, slack,-
4/3/18 10:24, ebb,-3.3
4/3/18 13:46, slack,-
4/3/18 16:21, flood,3.1
4/3/18 20:07, slack,-
4/3/18 23:12, ebb,-2.2
4/4/18 2:22, slack,-
4/4/18 4:15, flood,1.6
4/4/18 7:07, slack,-
4/4/18 11:00, ebb,-3.1
4/4/18 14:28, slack,-
4/4/18 17:03, flood,2.9
4/4/18 20:55, slack,-
4/5/18 0:00, ebb,-1.9
4/5/18 3:16, slack,-
4/5/18 4:51, flood,1.1
4/5/18 7:31, slack,-
4/5/18 11:42, ebb,-2.8
4/5/18 15:16, slack,-
4/5/18 17:51, flood,2.6
4/5/18 21:43, slack,-
4/6/18 0:48, ebb,-1.7
4/6/18 4:22, slack,-
4/6/18 5:39, flood,0.6
4/6/18 7:55, slack,-
4/6/18 12:30, ebb,-2.5
4/6/18 16:04, slack,-
4/6/18 18:45, flood,2.3
4/6/18 22:43, slack,-
4/7/18 1:48, ebb,-1.5
4/7/18 5:46, slack,-
4/7/18 6:33, flood,0.3
4/7/18 8:25, slack,-
4/7/18 13:18, ebb,-2.3
4/7/18 17:04, slack,-
4/7/18 19:45, flood,2.1
4/7/18 23:43, slack,-
4/8/18 3:00, ebb,-1.5
4/8/18 7:34, slack,-
4/8/18 8:55, slack,-
4/8/18 14:24, ebb,-2.1
4/8/18 18:04, slack,-
4/8/18 20:45, flood,2
4/9/18 0:43, slack,-
4/9/18 4:06, ebb,-1.6
4/9/18 8:40, slack,-
4/9/18 10:19, slack,-
4/9/18 15:30, ebb,-2
4/9/18 19:04, slack,-
4/9/18 21:51, flood,2.1
4/10/18 1:37, slack,-
4/10/18 5:06, ebb,-1.8
4/10/18 9:10, slack,-
4/10/18 10:09, flood,0.4
4/10/18 12:07, slack,-
4/10/18 16:36, ebb,-2.1
4/10/18 19:58, slack,-
4/10/18 22:39, flood,2.3
4/11/18 2:25, slack,-
4/11/18 5:54, ebb,-2.1
4/11/18 9:40, slack,-
4/11/18 11:03, flood,0.8
4/11/18 13:37, slack,-
4/11/18 17:36, ebb,-2.2
4/11/18 20:52, slack,-
4/11/18 23:27, flood,2.4
4/12/18 3:01, slack,-
4/12/18 6:30, ebb,-2.4
4/12/18 10:04, slack,-
4/12/18 11:51, flood,1.3
4/12/18 14:43, slack,-
4/12/18 18:24, ebb,-2.3
4/12/18 21:34, slack,-
4/13/18 0:03, flood,2.5
4/13/18 3:37, slack,-
4/13/18 7:06, ebb,-2.6
4/13/18 10:28, slack,-
4/13/18 12:33, flood,1.9
4/13/18 15:43, slack,-
4/13/18 19:12, ebb,-2.5
4/13/18 22:16, slack,-
4/14/18 0:39, flood,2.5
4/14/18 4:07, slack,-
4/14/18 7:36, ebb,-2.9
4/14/18 10:58, slack,-
4/14/18 13:09, flood,2.4
4/14/18 16:37, slack,-
4/14/18 19:54, ebb,-2.6
4/14/18 22:58, slack,-
4/15/18 1:15, flood,2.5
4/15/18 4:37, slack,-
4/15/18 8:12, ebb,-3.2
4/15/18 11:28, slack,-
4/15/18 13:51, flood,2.9
4/15/18 17:25, slack,-
4/15/18 20:36, ebb,-2.6
4/15/18 23:40, slack,-
4/16/18 1:51, flood,2.4
4/16/18 5:01, slack,-
4/16/18 8:42, ebb,-3.4
4/16/18 11:58, slack,-
4/16/18 14:27, flood,3.4
4/16/18 18:13, slack,-
4/16/18 21:18, ebb,-2.6
4/17/18 0:22, slack,-
4/17/18 2:27, flood,2.2
4/17/18 5:31, slack,-
4/17/18 9:18, ebb,-3.5
4/17/18 12:34, slack,-
4/17/18 15:09, flood,3.7
4/17/18 19:01, slack,-
4/17/18 22:06, ebb,-2.5
4/18/18 1:10, slack,-
4/18/18 3:03, flood,1.9
4/18/18 6:01, slack,-
4/18/18 9:54, ebb,-3.6
4/18/18 13:16, slack,-
4/18/18 15:57, flood,3.8
4/18/18 19:55, slack,-
4/18/18 22:54, ebb,-2.3
4/19/18 1:58, slack,-
4/19/18 3:45, flood,1.6
4/19/18 6:31, slack,-
4/19/18 10:36, ebb,-3.5
4/19/18 13:58, slack,-
4/19/18 16:45, flood,3.8
4/19/18 20:49, slack,-
4/19/18 23:42, ebb,-2.2
4/20/18 2:58, slack,-
4/20/18 4:33, flood,1.2
4/20/18 7:07, slack,-
4/20/18 11:24, ebb,-3.4
4/20/18 14:52, slack,-
4/20/18 17:39, flood,3.6
4/20/18 21:43, slack,-
4/21/18 0:42, ebb,-2
