Date_Time (LST/LDT), Event, Speed (knots)
4/21/17 13:26, slack,-
4/21/17 17:00, ebb,-1.5
4/21/17 21:03, slack,-
4/21/17 23:49, flood,1.5
4/22/17 3:02, slack,-
4/22/17 6:06, ebb,-1.7
4/22/17 10:27, slack,-
4/22/17 12:25, flood,0.8
4/22/17 14:50, slack,-
4/22/17 18:00, ebb,-1.6
4/22/17 21:57, slack,-
4/23/17 0:37, flood,1.6
4/23/17 3:44, slack,-
4/23/17 6:42, ebb,-1.9
4/23/17 10:57, slack,-
4/23/17 13:13, flood,1.3
4/23/17 16:02, slack,-
4/23/17 18:54, ebb,-1.7
4/23/17 22:51, slack,-
4/24/17 1:25, flood,1.7
4/24/17 4:20, slack,-
4/24/17 7:24, ebb,-2.2
4/24/17 11:33, slack,-
4/24/17 14:01, flood,1.8
4/24/17 17:02, slack,-
4/24/17 19:48, ebb,-1.8
4/24/17 23:39, slack,-
4/25/17 2:07, flood,1.7
4/25/17 4:56, slack,-
4/25/17 8:00, ebb,-2.5
4/25/17 12:09, slack,-
4/25/17 14:49, flood,2.2
4/25/17 18:02, slack,-
4/25/17 20:36, ebb,-1.9
4/26/17 0:27, slack,-
4/26/17 2:49, flood,1.6
4/26/17 5:26, slack,-
4/26/17 8:42, ebb,-2.7
4/26/17 12:45, slack,-
4/26/17 15:31, flood,2.6
4/26/17 18:56, slack,-
4/26/17 21:24, ebb,-1.9
4/27/17 1:15, slack,-
4/27/17 3:31, flood,1.5
4/27/17 6:02, slack,-
4/27/17 9:24, ebb,-2.8
4/27/17 13:27, slack,-
4/27/17 16:19, flood,2.8
4/27/17 19:50, slack,-
4/27/17 22:18, ebb,-1.9
4/28/17 2:03, slack,-
4/28/17 4:13, flood,1.4
4/28/17 6:44, slack,-
4/28/17 10:06, ebb,-2.8
4/28/17 14:09, slack,-
4/28/17 17:07, flood,2.9
4/28/17 20:44, slack,-
4/28/17 23:06, ebb,-1.8
4/29/17 3:03, slack,-
4/29/17 5:01, flood,1.2
4/29/17 7:20, slack,-
4/29/17 10:54, ebb,-2.7
4/29/17 14:57, slack,-
4/29/17 18:01, flood,2.8
4/29/17 21:38, slack,-
4/30/17 0:00, ebb,-1.7
4/30/17 4:03, slack,-
4/30/17 5:55, flood,0.9
4/30/17 8:08, slack,-
4/30/17 11:42, ebb,-2.5
4/30/17 15:51, slack,-
4/30/17 18:55, flood,2.6
4/30/17 22:32, slack,-
5/1/17 1:06, ebb,-1.6
5/1/17 5:15, slack,-
5/1/17 6:55, flood,0.7
5/1/17 8:56, slack,-
5/1/17 12:36, ebb,-2.3
5/1/17 16:51, slack,-
5/1/17 19:49, flood,2.4
5/1/17 23:32, slack,-
5/2/17 2:12, ebb,-1.6
5/2/17 6:33, slack,-
5/2/17 8:01, flood,0.5
5/2/17 9:56, slack,-
5/2/17 13:42, ebb,-2
5/2/17 17:51, slack,-
5/2/17 20:55, flood,2.1
5/3/17 0:32, slack,-
5/3/17 3:18, ebb,-1.6
5/3/17 7:57, slack,-
5/3/17 9:19, flood,0.5
5/3/17 11:14, slack,-
5/3/17 14:54, ebb,-1.7
5/3/17 19:03, slack,-
5/3/17 22:01, flood,1.9
5/4/17 1:26, slack,-
5/4/17 4:24, ebb,-1.7
5/4/17 8:57, slack,-
5/4/17 10:37, flood,0.6
5/4/17 12:50, slack,-
5/4/17 16:12, ebb,-1.6
5/4/17 20:09, slack,-
5/4/17 23:01, flood,1.8
5/5/17 2:20, slack,-
5/5/17 5:24, ebb,-1.9
5/5/17 9:51, slack,-
5/5/17 11:49, flood,0.9
5/5/17 14:20, slack,-
5/5/17 17:24, ebb,-1.5
5/5/17 21:15, slack,-
5/5/17 23:55, flood,1.6
5/6/17 3:02, slack,-
5/6/17 6:12, ebb,-2
5/6/17 10:33, slack,-
5/6/17 12:49, flood,1.3
5/6/17 15:38, slack,-
5/6/17 18:24, ebb,-1.5
5/6/17 22:15, slack,-
5/7/17 0:49, flood,1.5
5/7/17 3:44, slack,-
5/7/17 6:54, ebb,-2.2
5/7/17 11:15, slack,-
5/7/17 13:43, flood,1.6
5/7/17 16:44, slack,-
5/7/17 19:18, ebb,-1.5
5/7/17 23:09, slack,-
5/8/17 1:31, flood,1.4
5/8/17 4:14, slack,-
5/8/17 7:36, ebb,-2.3
5/8/17 11:51, slack,-
5/8/17 14:25, flood,1.8
5/8/17 17:38, slack,-
5/8/17 20:12, ebb,-1.5
5/8/17 23:57, slack,-
5/9/17 2:13, flood,1.2
5/9/17 4:44, slack,-
5/9/17 8:12, ebb,-2.3
5/9/17 12:21, slack,-
5/9/17 15:01, flood,2
5/9/17 18:26, slack,-
5/9/17 20:54, ebb,-1.5
5/10/17 0:45, slack,-
5/10/17 2:49, flood,1.1
5/10/17 5:14, slack,-
5/10/17 8:42, ebb,-2.3
5/10/17 12:51, slack,-
5/10/17 15:37, flood,2.1
5/10/17 19:08, slack,-
5/10/17 21:30, ebb,-1.5
5/11/17 1:27, slack,-
5/11/17 3:25, flood,0.9
5/11/17 5:38, slack,-
5/11/17 9:12, ebb,-2.3
5/11/17 13:21, slack,-
5/11/17 16:13, flood,2.2
5/11/17 19:44, slack,-
5/11/17 22:12, ebb,-1.4
5/12/17 2:15, slack,-
5/12/17 3:55, flood,0.7
5/12/17 6:02, slack,-
5/12/17 9:42, ebb,-2.2
5/12/17 13:57, slack,-
5/12/17 16:49, flood,2.2
5/12/17 20:20, slack,-
5/12/17 22:48, ebb,-1.4
5/13/17 2:57, slack,-
5/13/17 4:31, flood,0.5
5/13/17 6:26, slack,-
5/13/17 10:12, ebb,-2.1
5/13/17 14:27, slack,-
5/13/17 17:25, flood,2.1
5/13/17 21:02, slack,-
5/13/17 23:30, ebb,-1.3
5/14/17 3:51, slack,-
5/14/17 5:07, flood,0.4
5/14/17 6:50, slack,-
5/14/17 10:48, ebb,-2
5/14/17 15:03, slack,-
5/14/17 18:01, flood,2
5/14/17 21:38, slack,-
5/15/17 0:12, ebb,-1.3
5/15/17 4:51, slack,-
5/15/17 5:49, flood,0.2
5/15/17 7:14, slack,-
5/15/17 11:24, ebb,-1.9
5/15/17 15:39, slack,-
5/15/17 18:43, flood,1.9
5/15/17 22:20, slack,-
5/16/17 1:00, ebb,-1.3
5/16/17 6:09, slack,-
5/16/17 7:32, slack,-
5/16/17 12:06, ebb,-1.7
5/16/17 16:21, slack,-
5/16/17 19:25, flood,1.8
5/16/17 23:08, slack,-
5/17/17 1:54, ebb,-1.3
5/17/17 13:00, ebb,-1.5
5/17/17 17:09, slack,-
5/17/17 20:13, flood,1.7
5/17/17 23:50, slack,-
5/18/17 2:48, ebb,-1.3
5/18/17 8:27, slack,-
5/18/17 14:00, ebb,-1.4
5/18/17 18:09, slack,-
5/18/17 21:07, flood,1.6
5/19/17 0:38, slack,-
5/19/17 3:42, ebb,-1.5
5/19/17 8:51, slack,-
5/19/17 9:55, flood,0.2
5/19/17 11:26, slack,-
5/19/17 15:06, ebb,-1.3
5/19/17 19:09, slack,-
5/19/17 22:01, flood,1.5
5/20/17 1:20, slack,-
5/20/17 4:30, ebb,-1.7
5/20/17 9:15, slack,-
5/20/17 11:01, flood,0.6
5/20/17 13:14, slack,-
5/20/17 16:18, ebb,-1.3
5/20/17 20:09, slack,-
5/20/17 22:55, flood,1.4
5/21/17 2:02, slack,-
5/21/17 5:18, ebb,-1.9
5/21/17 9:45, slack,-
5/21/17 12:01, flood,1.1
5/21/17 14:44, slack,-
5/21/17 17:30, ebb,-1.3
5/21/17 21:15, slack,-
5/21/17 23:49, flood,1.4
5/22/17 2:38, slack,-
5/22/17 6:00, ebb,-2.2
5/22/17 10:21, slack,-
5/22/17 12:49, flood,1.6
5/22/17 15:56, slack,-
5/22/17 18:30, ebb,-1.4
5/22/17 22:15, slack,-
5/23/17 0:37, flood,1.4
5/23/17 3:20, slack,-
5/23/17 6:42, ebb,-2.5
5/23/17 10:57, slack,-
5/23/17 13:43, flood,2.1
5/23/17 17:02, slack,-
5/23/17 19:30, ebb,-1.6
5/23/17 23:09, slack,-
5/24/17 1:25, flood,1.4
5/24/17 4:02, slack,-
5/24/17 7:24, ebb,-2.7
5/24/17 11:39, slack,-
5/24/17 14:31, flood,2.6
5/24/17 18:02, slack,-
5/24/17 20:24, ebb,-1.7
5/25/17 0:03, slack,-
5/25/17 2:13, flood,1.3
5/25/17 4:44, slack,-
5/25/17 8:12, ebb,-2.9
5/25/17 12:21, slack,-
5/25/17 15:19, flood,2.9
5/25/17 18:56, slack,-
5/25/17 21:12, ebb,-1.7
5/26/17 1:03, slack,-
5/26/17 3:01, flood,1.2
5/26/17 5:26, slack,-
5/26/17 8:54, ebb,-3
5/26/17 13:03, slack,-
5/26/17 16:07, flood,3.1
5/26/17 19:44, slack,-
5/26/17 22:06, ebb,-1.8
5/27/17 1:57, slack,-
5/27/17 3:55, flood,1.1
5/27/17 6:08, slack,-
5/27/17 9:42, ebb,-2.9
5/27/17 13:51, slack,-
5/27/17 16:55, flood,3.2
5/27/17 20:38, slack,-
5/27/17 23:00, ebb,-1.8
5/28/17 2:57, slack,-
5/28/17 4:43, flood,0.9
5/28/17 6:56, slack,-
5/28/17 10:30, ebb,-2.8
5/28/17 14:39, slack,-
5/28/17 17:43, flood,3.1
5/28/17 21:26, slack,-
5/28/17 23:54, ebb,-1.8
5/29/17 4:03, slack,-
5/29/17 5:43, flood,0.8
5/29/17 7:44, slack,-
5/29/17 11:24, ebb,-2.5
5/29/17 15:33, slack,-
5/29/17 18:37, flood,2.8
5/29/17 22:20, slack,-
5/30/17 0:54, ebb,-1.8
5/30/17 5:09, slack,-
5/30/17 6:43, flood,0.6
5/30/17 8:38, slack,-
5/30/17 12:18, ebb,-2.2
5/30/17 16:27, slack,-
5/30/17 19:31, flood,2.5
5/30/17 23:08, slack,-
5/31/17 1:54, ebb,-1.8
5/31/17 6:27, slack,-
5/31/17 7:49, flood,0.5
5/31/17 9:50, slack,-
5/31/17 13:24, ebb,-1.9
5/31/17 17:21, slack,-
5/31/17 20:25, flood,2.2
5/31/17 23:56, slack,-
6/1/17 2:54, ebb,-1.8
6/1/17 7:33, slack,-
6/1/17 9:07, flood,0.6
6/1/17 11:08, slack,-
6/1/17 14:30, ebb,-1.6
6/1/17 18:27, slack,-
6/1/17 21:25, flood,1.9
6/2/17 0:44, slack,-
6/2/17 3:48, ebb,-1.9
6/2/17 8:33, slack,-
6/2/17 10:25, flood,0.7
6/2/17 12:44, slack,-
6/2/17 15:48, ebb,-1.3
6/2/17 19:33, slack,-
6/2/17 22:19, flood,1.6
6/3/17 1:26, slack,-
6/3/17 4:48, ebb,-2
6/3/17 9:21, slack,-
6/3/17 11:31, flood,1
6/3/17 14:14, slack,-
6/3/17 17:00, ebb,-1.2
6/3/17 20:39, slack,-
6/3/17 23:13, flood,1.3
6/4/17 2:08, slack,-
6/4/17 5:36, ebb,-2.2
6/4/17 10:03, slack,-
6/4/17 12:31, flood,1.3
6/4/17 15:32, slack,-
6/4/17 18:06, ebb,-1.2
6/4/17 21:45, slack,-
6/5/17 0:07, flood,1.1
6/5/17 2:44, slack,-
6/5/17 6:18, ebb,-2.2
6/5/17 10:45, slack,-
6/5/17 13:19, flood,1.6
6/5/17 16:38, slack,-
6/5/17 19:00, ebb,-1.2
6/5/17 22:45, slack,-
6/6/17 0:55, flood,1
6/6/17 3:20, slack,-
6/6/17 7:00, ebb,-2.3
6/6/17 11:21, slack,-
6/6/17 14:07, flood,1.9
6/6/17 17:32, slack,-
6/6/17 19:54, ebb,-1.2
6/6/17 23:39, slack,-
6/7/17 1:37, flood,0.8
6/7/17 3:50, slack,-
6/7/17 7:36, ebb,-2.3
6/7/17 11:51, slack,-
6/7/17 14:43, flood,2.1
6/7/17 18:14, slack,-
6/7/17 20:36, ebb,-1.3
6/8/17 0:27, slack,-
6/8/17 2:13, flood,0.7
6/8/17 4:20, slack,-
6/8/17 8:12, ebb,-2.3
6/8/17 12:27, slack,-
6/8/17 15:19, flood,2.2
6/8/17 18:56, slack,-
6/8/17 21:18, ebb,-1.3
6/9/17 1:15, slack,-
6/9/17 2:55, flood,0.6
6/9/17 4:50, slack,-
6/9/17 8:42, ebb,-2.3
6/9/17 12:57, slack,-
6/9/17 15:55, flood,2.3
6/9/17 19:32, slack,-
6/9/17 21:54, ebb,-1.3
6/10/17 2:03, slack,-
6/10/17 3:31, flood,0.5
6/10/17 5:20, slack,-
6/10/17 9:12, ebb,-2.3
6/10/17 13:27, slack,-
6/10/17 16:25, flood,2.3
6/10/17 20:08, slack,-
6/10/17 22:36, ebb,-1.3
6/11/17 2:51, slack,-
6/11/17 4:07, flood,0.4
6/11/17 5:44, slack,-
6/11/17 9:48, ebb,-2.2
6/11/17 14:03, slack,-
6/11/17 17:01, flood,2.3
6/11/17 20:44, slack,-
6/11/17 23:18, ebb,-1.4
6/12/17 3:45, slack,-
6/12/17 4:49, flood,0.3
6/12/17 6:14, slack,-
6/12/17 10:24, ebb,-2.1
6/12/17 14:33, slack,-
6/12/17 17:37, flood,2.2
6/12/17 21:20, slack,-
6/12/17 23:54, ebb,-1.4
6/13/17 4:39, slack,-
6/13/17 5:25, flood,0.2
6/13/17 6:44, slack,-
6/13/17 11:00, ebb,-1.9
6/13/17 15:09, slack,-
6/13/17 18:13, flood,2.2
6/13/17 21:56, slack,-
6/14/17 0:36, ebb,-1.4
6/14/17 5:33, slack,-
6/14/17 6:13, flood,0.1
6/14/17 7:20, slack,-
6/14/17 11:42, ebb,-1.8
6/14/17 15:51, slack,-
6/14/17 18:55, flood,2
6/14/17 22:32, slack,-
6/15/17 1:24, ebb,-1.5
6/15/17 6:27, slack,-
6/15/17 7:07, flood,0.1
6/15/17 8:20, slack,-
6/15/17 12:30, ebb,-1.6
6/15/17 16:33, slack,-
6/15/17 19:37, flood,1.9
6/15/17 23:08, slack,-
6/16/17 2:06, ebb,-1.6
6/16/17 7:09, slack,-
6/16/17 8:07, flood,0.2
6/16/17 9:38, slack,-
6/16/17 13:30, ebb,-1.4
6/16/17 17:27, slack,-
6/16/17 20:25, flood,1.7
6/16/17 23:44, slack,-
6/17/17 2:54, ebb,-1.7
6/17/17 7:51, slack,-
6/17/17 9:19, flood,0.5
6/17/17 11:20, slack,-
6/17/17 14:36, ebb,-1.2
6/17/17 18:21, slack,-
6/17/17 21:13, flood,1.5
6/18/17 0:26, slack,-
6/18/17 3:42, ebb,-1.9
6/18/17 8:27, slack,-
6/18/17 10:25, flood,0.8
6/18/17 13:02, slack,-
6/18/17 15:48, ebb,-1.1
6/18/17 19:27, slack,-
6/18/17 22:07, flood,1.4
6/19/17 1:02, slack,-
6/19/17 4:30, ebb,-2.2
6/19/17 9:09, slack,-
6/19/17 11:31, flood,1.3
6/19/17 14:32, slack,-
6/19/17 17:00, ebb,-1.1
6/19/17 20:33, slack,-
6/19/17 23:07, flood,1.2
6/20/17 1:50, slack,-
6/20/17 5:24, ebb,-2.4
6/20/17 9:51, slack,-
6/20/17 12:31, flood,1.8
6/20/17 15:50, slack,-
6/20/17 18:12, ebb,-1.2
6/20/17 21:45, slack,-
6/21/17 0:01, flood,1.2
6/21/17 2:32, slack,-
6/21/17 6:12, ebb,-2.6
6/21/17 10:33, slack,-
6/21/17 13:19, flood,2.3
6/21/17 16:56, slack,-
6/21/17 19:12, ebb,-1.4
6/21/17 22:51, slack,-
6/22/17 0:55, flood,1.1
6/22/17 3:20, slack,-
6/22/17 7:00, ebb,-2.8
6/22/17 11:15, slack,-
6/22/17 14:13, flood,2.7
6/22/17 17:56, slack,-
6/22/17 20:12, ebb,-1.5
6/22/17 23:51, slack,-
6/23/17 1:49, flood,1.1
6/23/17 4:08, slack,-
6/23/17 7:48, ebb,-3
6/23/17 12:03, slack,-
6/23/17 15:01, flood,3
6/23/17 18:44, slack,-
6/23/17 21:00, ebb,-1.6
6/24/17 0:51, slack,-
6/24/17 2:43, flood,1
6/24/17 4:56, slack,-
6/24/17 8:36, ebb,-3
6/24/17 12:45, slack,-
6/24/17 15:49, flood,3.2
6/24/17 19:38, slack,-
6/24/17 21:54, ebb,-1.7
6/25/17 1:45, slack,-
6/25/17 3:37, flood,1
6/25/17 5:50, slack,-
6/25/17 9:24, ebb,-2.9
6/25/17 13:33, slack,-
6/25/17 16:37, flood,3.2
6/25/17 20:26, slack,-
6/25/17 22:48, ebb,-1.8
6/26/17 2:45, slack,-
6/26/17 4:31, flood,0.9
6/26/17 6:38, slack,-
6/26/17 10:18, ebb,-2.8
6/26/17 14:21, slack,-
6/26/17 17:25, flood,3.1
6/26/17 21:08, slack,-
6/26/17 23:36, ebb,-1.9
6/27/17 3:45, slack,-
6/27/17 5:31, flood,0.8
6/27/17 7:38, slack,-
6/27/17 11:06, ebb,-2.5
6/27/17 15:09, slack,-
6/27/17 18:13, flood,2.8
6/27/17 21:56, slack,-
6/28/17 0:30, ebb,-1.9
6/28/17 4:51, slack,-
6/28/17 6:25, flood,0.8
6/28/17 8:32, slack,-
6/28/17 12:00, ebb,-2.1
6/28/17 16:03, slack,-
6/28/17 19:01, flood,2.5
6/28/17 22:38, slack,-
6/29/17 1:24, ebb,-1.9
6/29/17 5:51, slack,-
6/29/17 7:31, flood,0.7
6/29/17 9:44, slack,-
6/29/17 13:00, ebb,-1.8
6/29/17 16:57, slack,-
6/29/17 19:55, flood,2.1
6/29/17 23:14, slack,-
6/30/17 2:18, ebb,-2
6/30/17 6:57, slack,-
6/30/17 8:43, flood,0.7
6/30/17 11:02, slack,-
6/30/17 14:06, ebb,-1.4
6/30/17 17:51, slack,-
6/30/17 20:43, flood,1.7
6/30/17 23:56, slack,-
7/1/17 3:12, ebb,-2
7/1/17 7:51, slack,-
7/1/17 9:49, flood,0.8
7/1/17 12:26, slack,-
7/1/17 15:12, ebb,-1.2
7/1/17 18:51, slack,-
7/1/17 21:37, flood,1.4
7/2/17 0:38, slack,-
7/2/17 4:06, ebb,-2
7/2/17 8:45, slack,-
7/2/17 11:01, flood,1
7/2/17 13:56, slack,-
7/2/17 16:24, ebb,-1
7/2/17 20:03, slack,-
7/2/17 22:31, flood,1.1
7/3/17 1:14, slack,-
7/3/17 4:54, ebb,-2.1
7/3/17 9:33, slack,-
7/3/17 12:01, flood,1.3
7/3/17 15:14, slack,-
7/3/17 17:36, ebb,-0.9
7/3/17 21:09, slack,-
7/3/17 23:25, flood,0.8
7/4/17 1:50, slack,-
7/4/17 5:36, ebb,-2.2
7/4/17 10:15, slack,-
7/4/17 12:49, flood,1.6
7/4/17 16:20, slack,-
7/4/17 18:36, ebb,-1
7/4/17 22:21, slack,-
7/5/17 0:13, flood,0.7
7/5/17 2:26, slack,-
7/5/17 6:24, ebb,-2.2
7/5/17 10:51, slack,-
7/5/17 13:37, flood,1.8
7/5/17 17:14, slack,-
7/5/17 19:30, ebb,-1.1
7/5/17 23:21, slack,-
7/6/17 1:01, flood,0.6
7/6/17 3:08, slack,-
7/6/17 7:06, ebb,-2.3
7/6/17 11:27, slack,-
7/6/17 14:19, flood,2
7/6/17 17:56, slack,-
7/6/17 20:18, ebb,-1.2
7/7/17 0:15, slack,-
7/7/17 1:49, flood,0.5
7/7/17 3:44, slack,-
7/7/17 7:42, ebb,-2.3
7/7/17 12:03, slack,-
7/7/17 14:55, flood,2.2
7/7/17 18:38, slack,-
7/7/17 21:00, ebb,-1.2
7/8/17 1:03, slack,-
7/8/17 2:25, flood,0.5
7/8/17 4:20, slack,-
7/8/17 8:18, ebb,-2.3
7/8/17 12:33, slack,-
7/8/17 15:31, flood,2.3
7/8/17 19:14, slack,-
7/8/17 21:36, ebb,-1.3
7/9/17 1:45, slack,-
7/9/17 3:07, flood,0.4
7/9/17 4:56, slack,-
7/9/17 8:54, ebb,-2.3
7/9/17 13:03, slack,-
7/9/17 16:07, flood,2.4
7/9/17 19:50, slack,-
7/9/17 22:12, ebb,-1.4
7/10/17 2:27, slack,-
7/10/17 3:49, flood,0.4
7/10/17 5:32, slack,-
7/10/17 9:24, ebb,-2.2
7/10/17 13:39, slack,-
7/10/17 16:37, flood,2.4
7/10/17 20:20, slack,-
7/10/17 22:48, ebb,-1.5
7/11/17 3:09, slack,-
7/11/17 4:25, flood,0.4
7/11/17 6:08, slack,-
7/11/17 10:00, ebb,-2.1
7/11/17 14:09, slack,-
7/11/17 17:13, flood,2.3
7/11/17 20:50, slack,-
7/11/17 23:24, ebb,-1.5
7/12/17 3:51, slack,-
7/12/17 5:07, flood,0.4
7/12/17 6:50, slack,-
7/12/17 10:42, ebb,-2
7/12/17 14:45, slack,-
7/12/17 17:49, flood,2.2
7/12/17 21:20, slack,-
7/13/17 0:00, ebb,-1.6
7/13/17 4:33, slack,-
7/13/17 5:49, flood,0.4
7/13/17 7:44, slack,-
7/13/17 11:24, ebb,-1.9
7/13/17 15:27, slack,-
7/13/17 18:25, flood,2.1
7/13/17 21:50, slack,-
7/14/17 0:42, ebb,-1.7
7/14/17 5:15, slack,-
7/14/17 6:43, flood,0.5
7/14/17 8:44, slack,-
7/14/17 12:12, ebb,-1.7
7/14/17 16:09, slack,-
7/14/17 19:01, flood,1.9
7/14/17 22:26, slack,-
7/15/17 1:24, ebb,-1.8
7/15/17 6:03, slack,-
7/15/17 7:43, flood,0.6
7/15/17 9:56, slack,-
7/15/17 13:06, ebb,-1.4
7/15/17 16:57, slack,-
7/15/17 19:49, flood,1.7
7/15/17 22:56, slack,-
7/16/17 2:06, ebb,-1.9
7/16/17 6:51, slack,-
7/16/17 8:43, flood,0.8
7/16/17 11:20, slack,-
7/16/17 14:12, ebb,-1.2
7/16/17 17:51, slack,-
7/16/17 20:37, flood,1.4
7/16/17 23:32, slack,-
7/17/17 3:00, ebb,-2.1
7/17/17 7:39, slack,-
7/17/17 9:55, flood,1.1
7/17/17 12:50, slack,-
7/17/17 15:24, ebb,-1.1
7/17/17 18:57, slack,-
7/17/17 21:31, flood,1.2
7/18/17 0:14, slack,-
7/18/17 3:54, ebb,-2.3
7/18/17 8:27, slack,-
7/18/17 11:01, flood,1.5
7/18/17 14:20, slack,-
7/18/17 16:42, ebb,-1
7/18/17 20:15, slack,-
7/18/17 22:31, flood,1
7/19/17 1:02, slack,-
7/19/17 4:48, ebb,-2.4
7/19/17 9:21, slack,-
7/19/17 12:07, flood,1.9
7/19/17 15:38, slack,-
7/19/17 17:54, ebb,-1.1
7/19/17 21:33, slack,-
7/19/17 23:37, flood,0.9
7/20/17 1:56, slack,-
7/20/17 5:48, ebb,-2.6
7/20/17 10:09, slack,-
7/20/17 13:07, flood,2.3
7/20/17 16:44, slack,-
7/20/17 19:00, ebb,-1.3
7/20/17 22:39, slack,-
7/21/17 0:37, flood,0.9
7/21/17 2:50, slack,-
7/21/17 6:42, ebb,-2.8
7/21/17 10:57, slack,-
7/21/17 13:55, flood,2.7
7/21/17 17:38, slack,-
7/21/17 19:54, ebb,-1.5
7/21/17 23:45, slack,-
7/22/17 1:37, flood,1
7/22/17 3:50, slack,-
7/22/17 7:36, ebb,-2.9
7/22/17 11:45, slack,-
7/22/17 14:49, flood,3
7/22/17 18:32, slack,-
7/22/17 20:48, ebb,-1.7
7/23/17 0:39, slack,-
7/23/17 2:31, flood,1
7/23/17 4:50, slack,-
7/23/17 8:24, ebb,-2.9
7/23/17 12:33, slack,-
7/23/17 15:37, flood,3.1
7/23/17 19:14, slack,-
7/23/17 21:36, ebb,-1.8
7/24/17 1:33, slack,-
7/24/17 3:25, flood,1.1
7/24/17 5:44, slack,-
7/24/17 9:18, ebb,-2.8
7/24/17 13:21, slack,-
7/24/17 16:19, flood,3
7/24/17 19:56, slack,-
7/24/17 22:24, ebb,-1.9
7/25/17 2:27, slack,-
7/25/17 4:19, flood,1.1
7/25/17 6:38, slack,-
7/25/17 10:06, ebb,-2.6
7/25/17 14:09, slack,-
7/25/17 17:07, flood,2.9
7/25/17 20:38, slack,-
7/25/17 23:12, ebb,-2
7/26/17 3:15, slack,-
7/26/17 5:13, flood,1.1
7/26/17 7:38, slack,-
7/26/17 10:54, ebb,-2.4
7/26/17 14:51, slack,-
7/26/17 17:49, flood,2.6
7/26/17 21:14, slack,-
7/27/17 0:00, ebb,-2
7/27/17 4:09, slack,-
7/27/17 6:07, flood,1.1
7/27/17 8:32, slack,-
7/27/17 11:42, ebb,-2
7/27/17 15:39, slack,-
7/27/17 18:31, flood,2.2
7/27/17 21:50, slack,-
7/28/17 0:42, ebb,-2
7/28/17 5:09, slack,-
7/28/17 7:07, flood,1
7/28/17 9:32, slack,-
7/28/17 12:36, ebb,-1.7
7/28/17 16:27, slack,-
7/28/17 19:13, flood,1.8
7/28/17 22:26, slack,-
7/29/17 1:30, ebb,-2
7/29/17 6:03, slack,-
7/29/17 8:07, flood,0.9
7/29/17 10:44, slack,-
7/29/17 13:30, ebb,-1.3
7/29/17 17:21, slack,-
7/29/17 20:01, flood,1.4
7/29/17 23:02, slack,-
7/30/17 2:18, ebb,-2
7/30/17 7:03, slack,-
7/30/17 9:13, flood,1
7/30/17 11:56, slack,-
7/30/17 14:36, ebb,-1.1
7/30/17 18:21, slack,-
7/30/17 20:49, flood,1.1
7/30/17 23:38, slack,-
7/31/17 3:12, ebb,-1.9
7/31/17 7:57, slack,-
7/31/17 10:19, flood,1
7/31/17 13:20, slack,-
7/31/17 15:48, ebb,-0.9
7/31/17 19:33, slack,-
7/31/17 21:43, flood,0.8
8/1/17 0:14, slack,-
8/1/17 4:06, ebb,-1.9
8/1/17 8:51, slack,-
8/1/17 11:19, flood,1.2
8/1/17 14:38, slack,-
8/1/17 17:00, ebb,-0.8
8/1/17 20:51, slack,-
8/1/17 22:43, flood,0.6
8/2/17 0:56, slack,-
8/2/17 5:00, ebb,-2
8/2/17 9:33, slack,-
8/2/17 12:19, flood,1.4
8/2/17 15:44, slack,-
8/2/17 18:06, ebb,-0.9
8/2/17 22:03, slack,-
8/2/17 23:43, flood,0.5
8/3/17 1:44, slack,-
8/3/17 5:48, ebb,-2
8/3/17 10:15, slack,-
8/3/17 13:07, flood,1.7
8/3/17 16:38, slack,-
8/3/17 19:06, ebb,-1
8/3/17 23:03, slack,-
8/4/17 0:37, flood,0.4
8/4/17 2:32, slack,-
8/4/17 6:30, ebb,-2.1
8/4/17 10:57, slack,-
8/4/17 13:49, flood,1.9
8/4/17 17:26, slack,-
8/4/17 19:54, ebb,-1.2
8/4/17 23:51, slack,-
8/5/17 1:25, flood,0.5
8/5/17 3:20, slack,-
8/5/17 7:12, ebb,-2.2
8/5/17 11:33, slack,-
8/5/17 14:31, flood,2.1
8/5/17 18:02, slack,-
8/5/17 20:30, ebb,-1.3
8/6/17 0:33, slack,-
8/6/17 2:07, flood,0.5
8/6/17 4:08, slack,-
8/6/17 7:54, ebb,-2.2
8/6/17 12:09, slack,-
8/6/17 15:01, flood,2.2
8/6/17 18:38, slack,-
8/6/17 21:06, ebb,-1.4
8/7/17 1:15, slack,-
8/7/17 2:49, flood,0.6
8/7/17 4:50, slack,-
8/7/17 8:36, ebb,-2.2
8/7/17 12:45, slack,-
8/7/17 15:37, flood,2.3
8/7/17 19:08, slack,-
8/7/17 21:42, ebb,-1.5
8/8/17 1:45, slack,-
8/8/17 3:31, flood,0.7
8/8/17 5:32, slack,-
8/8/17 9:12, ebb,-2.2
8/8/17 13:15, slack,-
8/8/17 16:13, flood,2.3
8/8/17 19:38, slack,-
8/8/17 22:12, ebb,-1.6
8/9/17 2:21, slack,-
8/9/17 4:07, flood,0.8
8/9/17 6:20, slack,-
8/9/17 9:48, ebb,-2.2
8/9/17 13:51, slack,-
8/9/17 16:43, flood,2.3
8/9/17 20:08, slack,-
8/9/17 22:48, ebb,-1.8
8/10/17 2:57, slack,-
8/10/17 4:49, flood,0.9
8/10/17 7:08, slack,-
