Date_Time (LST/LDT), Event, Speed (knots)
4/21/17 10:03, flood,0.7
4/21/17 12:25, slack,-
4/21/17 16:30, ebb,-2.1
4/21/17 19:46, slack,-
4/21/17 22:21, flood,2.4
4/22/17 2:01, slack,-
4/22/17 5:36, ebb,-2.4
4/22/17 9:10, slack,-
4/22/17 10:57, flood,1.3
4/22/17 13:49, slack,-
4/22/17 17:30, ebb,-2.2
4/22/17 20:40, slack,-
4/22/17 23:09, flood,2.5
4/23/17 2:43, slack,-
4/23/17 6:12, ebb,-2.8
4/23/17 9:40, slack,-
4/23/17 11:45, flood,2
4/23/17 15:01, slack,-
4/23/17 18:24, ebb,-2.4
4/23/17 21:34, slack,-
4/23/17 23:57, flood,2.6
4/24/17 3:19, slack,-
4/24/17 6:54, ebb,-3.2
4/24/17 10:16, slack,-
4/24/17 12:33, flood,2.8
4/24/17 16:01, slack,-
4/24/17 19:18, ebb,-2.6
4/24/17 22:22, slack,-
4/25/17 0:39, flood,2.6
4/25/17 3:55, slack,-
4/25/17 7:30, ebb,-3.5
4/25/17 10:52, slack,-
4/25/17 13:21, flood,3.5
4/25/17 17:01, slack,-
4/25/17 20:06, ebb,-2.7
4/25/17 23:10, slack,-
4/26/17 1:21, flood,2.6
4/26/17 4:25, slack,-
4/26/17 8:12, ebb,-3.8
4/26/17 11:28, slack,-
4/26/17 14:03, flood,4
4/26/17 17:55, slack,-
4/26/17 20:54, ebb,-2.8
4/26/17 23:58, slack,-
4/27/17 2:03, flood,2.4
4/27/17 5:01, slack,-
4/27/17 8:54, ebb,-4
4/27/17 12:10, slack,-
4/27/17 14:51, flood,4.4
4/27/17 18:49, slack,-
4/27/17 21:48, ebb,-2.7
4/28/17 0:46, slack,-
4/28/17 2:45, flood,2.2
4/28/17 5:43, slack,-
4/28/17 9:36, ebb,-4
4/28/17 12:52, slack,-
4/28/17 15:39, flood,4.5
4/28/17 19:43, slack,-
4/28/17 22:36, ebb,-2.6
4/29/17 1:46, slack,-
4/29/17 3:33, flood,1.8
4/29/17 6:19, slack,-
4/29/17 10:24, ebb,-3.9
4/29/17 13:40, slack,-
4/29/17 16:33, flood,4.4
4/29/17 20:37, slack,-
4/29/17 23:30, ebb,-2.5
4/30/17 2:46, slack,-
4/30/17 4:27, flood,1.4
4/30/17 7:07, slack,-
4/30/17 11:12, ebb,-3.6
4/30/17 14:34, slack,-
4/30/17 17:27, flood,4.1
4/30/17 21:31, slack,-
5/1/17 0:36, ebb,-2.3
5/1/17 3:58, slack,-
5/1/17 5:27, flood,1
5/1/17 7:55, slack,-
5/1/17 12:06, ebb,-3.2
5/1/17 15:34, slack,-
5/1/17 18:21, flood,3.7
5/1/17 22:31, slack,-
5/2/17 1:42, ebb,-2.2
5/2/17 5:16, slack,-
5/2/17 6:33, flood,0.8
5/2/17 8:55, slack,-
5/2/17 13:12, ebb,-2.8
5/2/17 16:34, slack,-
5/2/17 19:27, flood,3.3
5/2/17 23:31, slack,-
5/3/17 2:48, ebb,-2.3
5/3/17 6:40, slack,-
5/3/17 7:51, flood,0.7
5/3/17 10:13, slack,-
5/3/17 14:24, ebb,-2.5
5/3/17 17:46, slack,-
5/3/17 20:33, flood,3
5/4/17 0:25, slack,-
5/4/17 3:54, ebb,-2.5
5/4/17 7:40, slack,-
5/4/17 9:09, flood,1
5/4/17 11:49, slack,-
5/4/17 15:42, ebb,-2.3
5/4/17 18:52, slack,-
5/4/17 21:33, flood,2.8
5/5/17 1:19, slack,-
5/5/17 4:54, ebb,-2.7
5/5/17 8:34, slack,-
5/5/17 10:21, flood,1.4
5/5/17 13:19, slack,-
5/5/17 16:54, ebb,-2.2
5/5/17 19:58, slack,-
5/5/17 22:27, flood,2.6
5/6/17 2:01, slack,-
5/6/17 5:42, ebb,-2.9
5/6/17 9:16, slack,-
5/6/17 11:21, flood,2
5/6/17 14:37, slack,-
5/6/17 17:54, ebb,-2.2
5/6/17 20:58, slack,-
5/6/17 23:21, flood,2.4
5/7/17 2:43, slack,-
5/7/17 6:24, ebb,-3.1
5/7/17 9:58, slack,-
5/7/17 12:15, flood,2.5
5/7/17 15:43, slack,-
5/7/17 18:48, ebb,-2.2
5/7/17 21:52, slack,-
5/8/17 0:03, flood,2.1
5/8/17 3:13, slack,-
5/8/17 7:06, ebb,-3.3
5/8/17 10:34, slack,-
5/8/17 12:57, flood,2.8
5/8/17 16:37, slack,-
5/8/17 19:42, ebb,-2.2
5/8/17 22:40, slack,-
5/9/17 0:45, flood,1.9
5/9/17 3:43, slack,-
5/9/17 7:42, ebb,-3.3
5/9/17 11:04, slack,-
5/9/17 13:33, flood,3.1
5/9/17 17:25, slack,-
5/9/17 20:24, ebb,-2.2
5/9/17 23:28, slack,-
5/10/17 1:21, flood,1.7
5/10/17 4:13, slack,-
5/10/17 8:12, ebb,-3.3
5/10/17 11:34, slack,-
5/10/17 14:09, flood,3.3
5/10/17 18:07, slack,-
5/10/17 21:00, ebb,-2.1
5/11/17 0:10, slack,-
5/11/17 1:57, flood,1.4
5/11/17 4:37, slack,-
5/11/17 8:42, ebb,-3.3
5/11/17 12:04, slack,-
5/11/17 14:45, flood,3.4
5/11/17 18:43, slack,-
5/11/17 21:42, ebb,-2.1
5/12/17 0:58, slack,-
5/12/17 2:27, flood,1.1
5/12/17 5:01, slack,-
5/12/17 9:12, ebb,-3.2
5/12/17 12:40, slack,-
5/12/17 15:21, flood,3.4
5/12/17 19:19, slack,-
5/12/17 22:18, ebb,-2
5/13/17 1:40, slack,-
5/13/17 3:03, flood,0.8
5/13/17 5:25, slack,-
5/13/17 9:42, ebb,-3
5/13/17 13:10, slack,-
5/13/17 15:57, flood,3.3
5/13/17 20:01, slack,-
5/13/17 23:00, ebb,-1.9
5/14/17 2:34, slack,-
5/14/17 3:39, flood,0.6
5/14/17 5:49, slack,-
5/14/17 10:18, ebb,-2.9
5/14/17 13:46, slack,-
5/14/17 16:33, flood,3.2
5/14/17 20:37, slack,-
5/14/17 23:42, ebb,-1.8
5/15/17 3:34, slack,-
5/15/17 4:21, flood,0.3
5/15/17 6:13, slack,-
5/15/17 10:54, ebb,-2.7
5/15/17 14:22, slack,-
5/15/17 17:15, flood,3
5/15/17 21:19, slack,-
5/16/17 0:30, ebb,-1.8
5/16/17 4:52, slack,-
5/16/17 5:09, flood,0.1
5/16/17 6:31, slack,-
5/16/17 11:36, ebb,-2.4
5/16/17 15:04, slack,-
5/16/17 17:57, flood,2.8
5/16/17 22:07, slack,-
5/17/17 1:24, ebb,-1.8
5/17/17 12:30, ebb,-2.2
5/17/17 15:52, slack,-
5/17/17 18:45, flood,2.6
5/17/17 22:49, slack,-
5/18/17 2:18, ebb,-1.9
5/18/17 7:10, slack,-
5/18/17 8:19, slack,-
5/18/17 13:30, ebb,-2
5/18/17 16:52, slack,-
5/18/17 19:39, flood,2.4
5/18/17 23:37, slack,-
5/19/17 3:12, ebb,-2.1
5/19/17 7:34, slack,-
5/19/17 8:27, flood,0.3
5/19/17 10:25, slack,-
5/19/17 14:36, ebb,-1.8
5/19/17 17:52, slack,-
5/19/17 20:33, flood,2.3
5/20/17 0:19, slack,-
5/20/17 4:00, ebb,-2.4
5/20/17 7:58, slack,-
5/20/17 9:33, flood,0.9
5/20/17 12:13, slack,-
5/20/17 15:48, ebb,-1.8
5/20/17 18:52, slack,-
5/20/17 21:27, flood,2.3
5/21/17 1:01, slack,-
5/21/17 4:48, ebb,-2.8
5/21/17 8:28, slack,-
5/21/17 10:33, flood,1.6
5/21/17 13:43, slack,-
5/21/17 17:00, ebb,-1.9
5/21/17 19:58, slack,-
5/21/17 22:21, flood,2.2
5/22/17 1:37, slack,-
5/22/17 5:30, ebb,-3.2
5/22/17 9:04, slack,-
5/22/17 11:21, flood,2.5
5/22/17 14:55, slack,-
5/22/17 18:00, ebb,-2
5/22/17 20:58, slack,-
5/22/17 23:09, flood,2.2
5/23/17 2:19, slack,-
5/23/17 6:12, ebb,-3.6
5/23/17 9:40, slack,-
5/23/17 12:15, flood,3.3
5/23/17 16:01, slack,-
5/23/17 19:00, ebb,-2.2
5/23/17 21:52, slack,-
5/23/17 23:57, flood,2.1
5/24/17 3:01, slack,-
5/24/17 6:54, ebb,-3.9
5/24/17 10:22, slack,-
5/24/17 13:03, flood,4
5/24/17 17:01, slack,-
5/24/17 19:54, ebb,-2.4
5/24/17 22:46, slack,-
5/25/17 0:45, flood,2
5/25/17 3:43, slack,-
5/25/17 7:42, ebb,-4.2
5/25/17 11:04, slack,-
5/25/17 13:51, flood,4.6
5/25/17 17:55, slack,-
5/25/17 20:42, ebb,-2.5
5/25/17 23:46, slack,-
5/26/17 1:33, flood,1.9
5/26/17 4:25, slack,-
5/26/17 8:24, ebb,-4.3
5/26/17 11:46, slack,-
5/26/17 14:39, flood,4.9
5/26/17 18:43, slack,-
5/26/17 21:36, ebb,-2.6
5/27/17 0:40, slack,-
5/27/17 2:27, flood,1.7
5/27/17 5:07, slack,-
5/27/17 9:12, ebb,-4.2
5/27/17 12:34, slack,-
5/27/17 15:27, flood,4.9
5/27/17 19:37, slack,-
5/27/17 22:30, ebb,-2.6
5/28/17 1:40, slack,-
5/28/17 3:15, flood,1.5
5/28/17 5:55, slack,-
5/28/17 10:00, ebb,-4
5/28/17 13:22, slack,-
5/28/17 16:15, flood,4.8
5/28/17 20:25, slack,-
5/28/17 23:24, ebb,-2.5
5/29/17 2:46, slack,-
5/29/17 4:15, flood,1.2
5/29/17 6:43, slack,-
5/29/17 10:54, ebb,-3.6
5/29/17 14:16, slack,-
5/29/17 17:09, flood,4.4
5/29/17 21:19, slack,-
5/30/17 0:24, ebb,-2.5
5/30/17 3:52, slack,-
5/30/17 5:15, flood,1
5/30/17 7:37, slack,-
5/30/17 11:48, ebb,-3.2
5/30/17 15:10, slack,-
5/30/17 18:03, flood,3.9
5/30/17 22:07, slack,-
5/31/17 1:24, ebb,-2.5
5/31/17 5:10, slack,-
5/31/17 6:21, flood,0.8
5/31/17 8:49, slack,-
5/31/17 12:54, ebb,-2.7
5/31/17 16:04, slack,-
5/31/17 18:57, flood,3.4
5/31/17 22:55, slack,-
6/1/17 2:24, ebb,-2.6
6/1/17 6:16, slack,-
6/1/17 7:39, flood,0.9
6/1/17 10:07, slack,-
6/1/17 14:00, ebb,-2.2
6/1/17 17:10, slack,-
6/1/17 19:57, flood,2.9
6/1/17 23:43, slack,-
6/2/17 3:18, ebb,-2.7
6/2/17 7:16, slack,-
6/2/17 8:57, flood,1.1
6/2/17 11:43, slack,-
6/2/17 15:18, ebb,-1.9
6/2/17 18:16, slack,-
6/2/17 20:51, flood,2.5
6/3/17 0:25, slack,-
6/3/17 4:18, ebb,-2.9
6/3/17 8:04, slack,-
6/3/17 10:03, flood,1.6
6/3/17 13:13, slack,-
6/3/17 16:30, ebb,-1.7
6/3/17 19:22, slack,-
6/3/17 21:45, flood,2.1
6/4/17 1:07, slack,-
6/4/17 5:06, ebb,-3.1
6/4/17 8:46, slack,-
6/4/17 11:03, flood,2.1
6/4/17 14:31, slack,-
6/4/17 17:36, ebb,-1.7
6/4/17 20:28, slack,-
6/4/17 22:39, flood,1.8
6/5/17 1:43, slack,-
6/5/17 5:48, ebb,-3.2
6/5/17 9:28, slack,-
6/5/17 11:51, flood,2.6
6/5/17 15:37, slack,-
6/5/17 18:30, ebb,-1.7
6/5/17 21:28, slack,-
6/5/17 23:27, flood,1.5
6/6/17 2:19, slack,-
6/6/17 6:30, ebb,-3.3
6/6/17 10:04, slack,-
6/6/17 12:39, flood,2.9
6/6/17 16:31, slack,-
6/6/17 19:24, ebb,-1.8
6/6/17 22:22, slack,-
6/7/17 0:09, flood,1.3
6/7/17 2:49, slack,-
6/7/17 7:06, ebb,-3.4
6/7/17 10:34, slack,-
6/7/17 13:15, flood,3.2
6/7/17 17:13, slack,-
6/7/17 20:06, ebb,-1.8
6/7/17 23:10, slack,-
6/8/17 0:45, flood,1.1
6/8/17 3:19, slack,-
6/8/17 7:42, ebb,-3.3
6/8/17 11:10, slack,-
6/8/17 13:51, flood,3.4
6/8/17 17:55, slack,-
6/8/17 20:48, ebb,-1.9
6/8/17 23:58, slack,-
6/9/17 1:27, flood,0.9
6/9/17 3:49, slack,-
6/9/17 8:12, ebb,-3.3
6/9/17 11:40, slack,-
6/9/17 14:27, flood,3.5
6/9/17 18:31, slack,-
6/9/17 21:24, ebb,-1.9
6/10/17 0:46, slack,-
6/10/17 2:03, flood,0.7
6/10/17 4:19, slack,-
6/10/17 8:42, ebb,-3.2
6/10/17 12:10, slack,-
6/10/17 14:57, flood,3.6
6/10/17 19:07, slack,-
6/10/17 22:06, ebb,-1.9
6/11/17 1:34, slack,-
6/11/17 2:39, flood,0.6
6/11/17 4:43, slack,-
6/11/17 9:18, ebb,-3.1
6/11/17 12:46, slack,-
6/11/17 15:33, flood,3.6
6/11/17 19:43, slack,-
6/11/17 22:48, ebb,-1.9
6/12/17 2:28, slack,-
6/12/17 3:21, flood,0.4
6/12/17 5:13, slack,-
6/12/17 9:54, ebb,-3
6/12/17 13:16, slack,-
6/12/17 16:09, flood,3.5
6/12/17 20:19, slack,-
6/12/17 23:24, ebb,-2
6/13/17 3:22, slack,-
6/13/17 3:57, flood,0.3
6/13/17 5:43, slack,-
6/13/17 10:30, ebb,-2.8
6/13/17 13:52, slack,-
6/13/17 16:45, flood,3.4
6/13/17 20:55, slack,-
6/14/17 0:06, ebb,-2
6/14/17 4:16, slack,-
6/14/17 4:45, flood,0.2
6/14/17 6:19, slack,-
6/14/17 11:12, ebb,-2.6
6/14/17 14:34, slack,-
6/14/17 17:27, flood,3.2
6/14/17 21:31, slack,-
6/15/17 0:54, ebb,-2.1
6/15/17 5:10, slack,-
6/15/17 5:39, flood,0.2
6/15/17 7:19, slack,-
6/15/17 12:00, ebb,-2.3
6/15/17 15:16, slack,-
6/15/17 18:09, flood,2.9
6/15/17 22:07, slack,-
6/16/17 1:36, ebb,-2.2
6/16/17 5:52, slack,-
6/16/17 6:39, flood,0.4
6/16/17 8:37, slack,-
6/16/17 13:00, ebb,-2
6/16/17 16:10, slack,-
6/16/17 18:57, flood,2.6
6/16/17 22:43, slack,-
6/17/17 2:24, ebb,-2.5
6/17/17 6:34, slack,-
6/17/17 7:51, flood,0.7
6/17/17 10:19, slack,-
6/17/17 14:06, ebb,-1.8
6/17/17 17:04, slack,-
6/17/17 19:45, flood,2.4
6/17/17 23:25, slack,-
6/18/17 3:12, ebb,-2.7
6/18/17 7:10, slack,-
6/18/17 8:57, flood,1.3
6/18/17 12:01, slack,-
6/18/17 15:18, ebb,-1.6
6/18/17 18:10, slack,-
6/18/17 20:39, flood,2.1
6/19/17 0:01, slack,-
6/19/17 4:00, ebb,-3.1
6/19/17 7:52, slack,-
6/19/17 10:03, flood,2
6/19/17 13:31, slack,-
6/19/17 16:30, ebb,-1.6
6/19/17 19:16, slack,-
6/19/17 21:39, flood,1.9
6/20/17 0:49, slack,-
6/20/17 4:54, ebb,-3.4
6/20/17 8:34, slack,-
6/20/17 11:03, flood,2.8
6/20/17 14:49, slack,-
6/20/17 17:42, ebb,-1.7
6/20/17 20:28, slack,-
6/20/17 22:33, flood,1.8
6/21/17 1:31, slack,-
6/21/17 5:42, ebb,-3.8
6/21/17 9:16, slack,-
6/21/17 11:51, flood,3.6
6/21/17 15:55, slack,-
6/21/17 18:42, ebb,-1.9
6/21/17 21:34, slack,-
6/21/17 23:27, flood,1.7
6/22/17 2:19, slack,-
6/22/17 6:30, ebb,-4.1
6/22/17 9:58, slack,-
6/22/17 12:45, flood,4.3
6/22/17 16:55, slack,-
6/22/17 19:42, ebb,-2.1
6/22/17 22:34, slack,-
6/23/17 0:21, flood,1.7
6/23/17 3:07, slack,-
6/23/17 7:18, ebb,-4.3
6/23/17 10:46, slack,-
6/23/17 13:33, flood,4.7
6/23/17 17:43, slack,-
6/23/17 20:30, ebb,-2.3
6/23/17 23:34, slack,-
6/24/17 1:15, flood,1.6
6/24/17 3:55, slack,-
6/24/17 8:06, ebb,-4.3
6/24/17 11:28, slack,-
6/24/17 14:21, flood,5
6/24/17 18:37, slack,-
6/24/17 21:24, ebb,-2.5
6/25/17 0:28, slack,-
6/25/17 2:09, flood,1.5
6/25/17 4:49, slack,-
6/25/17 8:54, ebb,-4.2
6/25/17 12:16, slack,-
6/25/17 15:09, flood,5
6/25/17 19:25, slack,-
6/25/17 22:18, ebb,-2.6
6/26/17 1:28, slack,-
6/26/17 3:03, flood,1.4
6/26/17 5:37, slack,-
6/26/17 9:48, ebb,-3.9
6/26/17 13:04, slack,-
6/26/17 15:57, flood,4.8
6/26/17 20:07, slack,-
6/26/17 23:06, ebb,-2.7
6/27/17 2:28, slack,-
6/27/17 4:03, flood,1.3
6/27/17 6:37, slack,-
6/27/17 10:36, ebb,-3.6
6/27/17 13:52, slack,-
6/27/17 16:45, flood,4.4
6/27/17 20:55, slack,-
6/28/17 0:00, ebb,-2.7
6/28/17 3:34, slack,-
6/28/17 4:57, flood,1.2
6/28/17 7:31, slack,-
6/28/17 11:30, ebb,-3.1
6/28/17 14:46, slack,-
6/28/17 17:33, flood,3.9
6/28/17 21:37, slack,-
6/29/17 0:54, ebb,-2.8
6/29/17 4:34, slack,-
6/29/17 6:03, flood,1.1
6/29/17 8:43, slack,-
6/29/17 12:30, ebb,-2.5
6/29/17 15:40, slack,-
6/29/17 18:27, flood,3.3
6/29/17 22:13, slack,-
6/30/17 1:48, ebb,-2.8
6/30/17 5:40, slack,-
6/30/17 7:15, flood,1.1
6/30/17 10:01, slack,-
6/30/17 13:36, ebb,-2
6/30/17 16:34, slack,-
6/30/17 19:15, flood,2.7
6/30/17 22:55, slack,-
7/1/17 2:42, ebb,-2.8
7/1/17 6:34, slack,-
7/1/17 8:21, flood,1.3
7/1/17 11:25, slack,-
7/1/17 14:42, ebb,-1.6
7/1/17 17:34, slack,-
7/1/17 20:09, flood,2.1
7/1/17 23:37, slack,-
7/2/17 3:36, ebb,-2.9
7/2/17 7:28, slack,-
7/2/17 9:33, flood,1.6
7/2/17 12:55, slack,-
7/2/17 15:54, ebb,-1.4
7/2/17 18:46, slack,-
7/2/17 21:03, flood,1.6
7/3/17 0:13, slack,-
7/3/17 4:24, ebb,-3
7/3/17 8:16, slack,-
7/3/17 10:33, flood,2
7/3/17 14:13, slack,-
7/3/17 17:06, ebb,-1.3
7/3/17 19:52, slack,-
7/3/17 21:57, flood,1.3
7/4/17 0:49, slack,-
7/4/17 5:06, ebb,-3.1
7/4/17 8:58, slack,-
7/4/17 11:21, flood,2.4
7/4/17 15:19, slack,-
7/4/17 18:06, ebb,-1.4
7/4/17 21:04, slack,-
7/4/17 22:45, flood,1.1
7/5/17 1:25, slack,-
7/5/17 5:54, ebb,-3.2
7/5/17 9:34, slack,-
7/5/17 12:09, flood,2.8
7/5/17 16:13, slack,-
7/5/17 19:00, ebb,-1.5
7/5/17 22:04, slack,-
7/5/17 23:33, flood,0.9
7/6/17 2:07, slack,-
7/6/17 6:36, ebb,-3.2
7/6/17 10:10, slack,-
7/6/17 12:51, flood,3.1
7/6/17 16:55, slack,-
7/6/17 19:48, ebb,-1.6
7/6/17 22:58, slack,-
7/7/17 0:21, flood,0.8
7/7/17 2:43, slack,-
7/7/17 7:12, ebb,-3.3
7/7/17 10:46, slack,-
7/7/17 13:27, flood,3.4
7/7/17 17:37, slack,-
7/7/17 20:30, ebb,-1.8
7/7/17 23:46, slack,-
7/8/17 0:57, flood,0.7
7/8/17 3:19, slack,-
7/8/17 7:48, ebb,-3.3
7/8/17 11:16, slack,-
7/8/17 14:03, flood,3.6
7/8/17 18:13, slack,-
7/8/17 21:06, ebb,-1.9
7/9/17 0:28, slack,-
7/9/17 1:39, flood,0.7
7/9/17 3:55, slack,-
7/9/17 8:24, ebb,-3.2
7/9/17 11:46, slack,-
7/9/17 14:39, flood,3.7
7/9/17 18:49, slack,-
7/9/17 21:42, ebb,-2
7/10/17 1:10, slack,-
7/10/17 2:21, flood,0.7
7/10/17 4:31, slack,-
7/10/17 8:54, ebb,-3.2
7/10/17 12:22, slack,-
7/10/17 15:09, flood,3.7
7/10/17 19:19, slack,-
7/10/17 22:18, ebb,-2.1
7/11/17 1:52, slack,-
7/11/17 2:57, flood,0.6
7/11/17 5:07, slack,-
7/11/17 9:30, ebb,-3.1
7/11/17 12:52, slack,-
7/11/17 15:45, flood,3.6
7/11/17 19:49, slack,-
7/11/17 22:54, ebb,-2.2
7/12/17 2:34, slack,-
7/12/17 3:39, flood,0.6
7/12/17 5:49, slack,-
7/12/17 10:12, ebb,-2.9
7/12/17 13:28, slack,-
7/12/17 16:21, flood,3.5
7/12/17 20:19, slack,-
7/12/17 23:30, ebb,-2.3
7/13/17 3:16, slack,-
7/13/17 4:21, flood,0.7
7/13/17 6:43, slack,-
7/13/17 10:54, ebb,-2.7
7/13/17 14:10, slack,-
7/13/17 16:57, flood,3.2
7/13/17 20:49, slack,-
7/14/17 0:12, ebb,-2.4
7/14/17 3:58, slack,-
7/14/17 5:15, flood,0.8
7/14/17 7:43, slack,-
7/14/17 11:42, ebb,-2.4
7/14/17 14:52, slack,-
7/14/17 17:33, flood,2.9
7/14/17 21:25, slack,-
7/15/17 0:54, ebb,-2.6
7/15/17 4:46, slack,-
7/15/17 6:15, flood,1
7/15/17 8:55, slack,-
7/15/17 12:36, ebb,-2
7/15/17 15:40, slack,-
7/15/17 18:21, flood,2.6
7/15/17 21:55, slack,-
7/16/17 1:36, ebb,-2.8
7/16/17 5:34, slack,-
7/16/17 7:15, flood,1.3
7/16/17 10:19, slack,-
7/16/17 13:42, ebb,-1.7
7/16/17 16:34, slack,-
7/16/17 19:09, flood,2.2
7/16/17 22:31, slack,-
7/17/17 2:30, ebb,-3
7/17/17 6:22, slack,-
7/17/17 8:27, flood,1.7
7/17/17 11:49, slack,-
7/17/17 14:54, ebb,-1.5
7/17/17 17:40, slack,-
7/17/17 20:03, flood,1.8
7/17/17 23:13, slack,-
7/18/17 3:24, ebb,-3.2
7/18/17 7:10, slack,-
7/18/17 9:33, flood,2.3
7/18/17 13:19, slack,-
7/18/17 16:12, ebb,-1.5
7/18/17 18:58, slack,-
7/18/17 21:03, flood,1.6
7/19/17 0:01, slack,-
7/19/17 4:18, ebb,-3.5
7/19/17 8:04, slack,-
7/19/17 10:39, flood,3
7/19/17 14:37, slack,-
7/19/17 17:24, ebb,-1.6
7/19/17 20:16, slack,-
7/19/17 22:09, flood,1.4
7/20/17 0:55, slack,-
7/20/17 5:18, ebb,-3.7
7/20/17 8:52, slack,-
7/20/17 11:39, flood,3.7
7/20/17 15:43, slack,-
7/20/17 18:30, ebb,-1.8
7/20/17 21:22, slack,-
7/20/17 23:09, flood,1.4
7/21/17 1:49, slack,-
7/21/17 6:12, ebb,-4
7/21/17 9:40, slack,-
7/21/17 12:27, flood,4.2
7/21/17 16:37, slack,-
7/21/17 19:24, ebb,-2.1
7/21/17 22:28, slack,-
7/22/17 0:09, flood,1.5
7/22/17 2:49, slack,-
7/22/17 7:06, ebb,-4.1
7/22/17 10:28, slack,-
7/22/17 13:21, flood,4.6
7/22/17 17:31, slack,-
7/22/17 20:18, ebb,-2.4
7/22/17 23:22, slack,-
7/23/17 1:03, flood,1.6
7/23/17 3:49, slack,-
7/23/17 7:54, ebb,-4.1
7/23/17 11:16, slack,-
7/23/17 14:09, flood,4.8
7/23/17 18:13, slack,-
7/23/17 21:06, ebb,-2.6
7/24/17 0:16, slack,-
7/24/17 1:57, flood,1.7
7/24/17 4:43, slack,-
7/24/17 8:48, ebb,-4
7/24/17 12:04, slack,-
7/24/17 14:51, flood,4.7
7/24/17 18:55, slack,-
7/24/17 21:54, ebb,-2.7
7/25/17 1:10, slack,-
7/25/17 2:51, flood,1.7
7/25/17 5:37, slack,-
7/25/17 9:36, ebb,-3.7
7/25/17 12:52, slack,-
7/25/17 15:39, flood,4.4
7/25/17 19:37, slack,-
7/25/17 22:42, ebb,-2.8
7/26/17 1:58, slack,-
7/26/17 3:45, flood,1.7
7/26/17 6:37, slack,-
7/26/17 10:24, ebb,-3.4
7/26/17 13:34, slack,-
7/26/17 16:21, flood,4
7/26/17 20:13, slack,-
7/26/17 23:30, ebb,-2.9
7/27/17 2:52, slack,-
7/27/17 4:39, flood,1.6
7/27/17 7:31, slack,-
7/27/17 11:12, ebb,-2.9
7/27/17 14:22, slack,-
7/27/17 17:03, flood,3.4
7/27/17 20:49, slack,-
7/28/17 0:12, ebb,-2.9
7/28/17 3:52, slack,-
7/28/17 5:39, flood,1.5
7/28/17 8:31, slack,-
7/28/17 12:06, ebb,-2.4
7/28/17 15:10, slack,-
7/28/17 17:45, flood,2.8
7/28/17 21:25, slack,-
7/29/17 1:00, ebb,-2.8
7/29/17 4:46, slack,-
7/29/17 6:39, flood,1.5
7/29/17 9:43, slack,-
7/29/17 13:00, ebb,-1.9
7/29/17 16:04, slack,-
7/29/17 18:33, flood,2.2
7/29/17 22:01, slack,-
7/30/17 1:48, ebb,-2.8
7/30/17 5:46, slack,-
7/30/17 7:45, flood,1.5
7/30/17 10:55, slack,-
7/30/17 14:06, ebb,-1.5
7/30/17 17:04, slack,-
7/30/17 19:21, flood,1.6
7/30/17 22:37, slack,-
7/31/17 2:42, ebb,-2.8
7/31/17 6:40, slack,-
7/31/17 8:51, flood,1.6
7/31/17 12:19, slack,-
7/31/17 15:18, ebb,-1.3
7/31/17 18:16, slack,-
7/31/17 20:15, flood,1.2
7/31/17 23:13, slack,-
8/1/17 3:36, ebb,-2.8
8/1/17 7:34, slack,-
8/1/17 9:51, flood,1.9
8/1/17 13:37, slack,-
8/1/17 16:30, ebb,-1.2
8/1/17 19:34, slack,-
8/1/17 21:15, flood,0.9
8/1/17 23:55, slack,-
8/2/17 4:30, ebb,-2.8
8/2/17 8:16, slack,-
8/2/17 10:51, flood,2.2
8/2/17 14:43, slack,-
8/2/17 17:36, ebb,-1.3
8/2/17 20:46, slack,-
8/2/17 22:15, flood,0.7
8/3/17 0:43, slack,-
8/3/17 5:18, ebb,-2.9
8/3/17 8:58, slack,-
8/3/17 11:39, flood,2.6
8/3/17 15:37, slack,-
8/3/17 18:36, ebb,-1.5
8/3/17 21:46, slack,-
8/3/17 23:09, flood,0.7
8/4/17 1:31, slack,-
8/4/17 6:00, ebb,-3
8/4/17 9:40, slack,-
8/4/17 12:21, flood,2.9
8/4/17 16:25, slack,-
8/4/17 19:24, ebb,-1.7
8/4/17 22:34, slack,-
8/4/17 23:57, flood,0.8
8/5/17 2:19, slack,-
8/5/17 6:42, ebb,-3.1
8/5/17 10:16, slack,-
8/5/17 13:03, flood,3.2
8/5/17 17:01, slack,-
8/5/17 20:00, ebb,-1.9
8/5/17 23:16, slack,-
8/6/17 0:39, flood,0.8
8/6/17 3:07, slack,-
8/6/17 7:24, ebb,-3.2
8/6/17 10:52, slack,-
8/6/17 13:33, flood,3.4
8/6/17 17:37, slack,-
8/6/17 20:36, ebb,-2
8/6/17 23:58, slack,-
8/7/17 1:21, flood,1
8/7/17 3:49, slack,-
8/7/17 8:06, ebb,-3.2
8/7/17 11:28, slack,-
8/7/17 14:09, flood,3.6
8/7/17 18:07, slack,-
8/7/17 21:12, ebb,-2.2
8/8/17 0:28, slack,-
8/8/17 2:03, flood,1.1
8/8/17 4:31, slack,-
8/8/17 8:42, ebb,-3.2
8/8/17 11:58, slack,-
8/8/17 14:45, flood,3.6
8/8/17 18:37, slack,-
8/8/17 21:42, ebb,-2.4
8/9/17 1:04, slack,-
8/9/17 2:39, flood,1.3
8/9/17 5:19, slack,-
8/9/17 9:18, ebb,-3.1
8/9/17 12:34, slack,-
8/9/17 15:15, flood,3.5
8/9/17 19:07, slack,-
8/9/17 22:18, ebb,-2.5
