Date_Time (LST/LDT), Event, Speed (knots)
2/7/18 4:57, slack,-
2/7/18 7:25, flood,1.1
2/7/18 10:14, slack,-
2/7/18 13:48, ebb,-2
2/7/18 18:27, slack,-
2/7/18 20:49, flood,1.1
2/7/18 23:56, slack,-
2/8/18 2:24, ebb,-0.9
2/8/18 6:09, slack,-
2/8/18 8:19, flood,0.7
2/8/18 10:50, slack,-
2/8/18 14:42, ebb,-1.9
2/8/18 19:21, slack,-
2/8/18 21:55, flood,1.2
2/9/18 1:20, slack,-
2/9/18 3:42, ebb,-0.8
2/9/18 7:33, slack,-
2/9/18 9:25, flood,0.5
2/9/18 11:32, slack,-
2/9/18 15:36, ebb,-1.9
2/9/18 20:15, slack,-
2/9/18 23:01, flood,1.4
2/10/18 2:32, slack,-
2/10/18 4:54, ebb,-0.9
2/10/18 8:57, slack,-
2/10/18 10:25, flood,0.4
2/10/18 12:20, slack,-
2/10/18 16:30, ebb,-2
2/10/18 21:03, slack,-
2/10/18 23:55, flood,1.6
2/11/18 3:32, slack,-
2/11/18 5:54, ebb,-1
2/11/18 10:03, slack,-
2/11/18 11:25, flood,0.4
2/11/18 13:14, slack,-
2/11/18 17:24, ebb,-2
2/11/18 21:45, slack,-
2/12/18 0:37, flood,1.8
2/12/18 4:14, slack,-
2/12/18 6:42, ebb,-1.2
2/12/18 10:51, slack,-
2/12/18 12:19, flood,0.4
2/12/18 14:08, slack,-
2/12/18 18:06, ebb,-2.1
2/12/18 22:27, slack,-
2/13/18 1:19, flood,2
2/13/18 4:56, slack,-
2/13/18 7:24, ebb,-1.3
2/13/18 11:33, slack,-
2/13/18 13:01, flood,0.5
2/13/18 14:56, slack,-
2/13/18 18:48, ebb,-2.1
2/13/18 23:03, slack,-
2/14/18 1:55, flood,2.2
2/14/18 5:26, slack,-
2/14/18 8:00, ebb,-1.4
2/14/18 12:03, slack,-
2/14/18 13:43, flood,0.6
2/14/18 15:44, slack,-
2/14/18 19:24, ebb,-2.2
2/14/18 23:33, slack,-
2/15/18 2:31, flood,2.2
2/15/18 6:02, slack,-
2/15/18 8:30, ebb,-1.6
2/15/18 12:39, slack,-
2/15/18 14:19, flood,0.7
2/15/18 16:32, slack,-
2/15/18 20:00, ebb,-2.2
2/16/18 0:09, slack,-
2/16/18 3:01, flood,2.2
2/16/18 6:26, slack,-
2/16/18 9:00, ebb,-1.7
2/16/18 13:09, slack,-
2/16/18 15:01, flood,0.9
2/16/18 17:14, slack,-
2/16/18 20:36, ebb,-2.1
2/17/18 0:39, slack,-
2/17/18 3:31, flood,2.2
2/17/18 6:56, slack,-
2/17/18 9:30, ebb,-1.8
2/17/18 13:39, slack,-
2/17/18 15:37, flood,1
2/17/18 17:56, slack,-
2/17/18 21:12, ebb,-2
2/18/18 1:15, slack,-
2/18/18 4:01, flood,2.1
2/18/18 7:20, slack,-
2/18/18 10:06, ebb,-1.8
2/18/18 14:15, slack,-
2/18/18 16:13, flood,1.1
2/18/18 18:44, slack,-
2/18/18 21:54, ebb,-1.9
2/19/18 1:51, slack,-
2/19/18 4:37, flood,1.9
2/19/18 7:44, slack,-
2/19/18 10:36, ebb,-1.9
2/19/18 14:51, slack,-
2/19/18 17:01, flood,1.1
2/19/18 19:38, slack,-
2/19/18 22:36, ebb,-1.7
2/20/18 2:27, slack,-
2/20/18 5:07, flood,1.7
2/20/18 8:08, slack,-
2/20/18 11:12, ebb,-2
2/20/18 15:33, slack,-
2/20/18 17:49, flood,1.2
2/20/18 20:32, slack,-
2/20/18 23:24, ebb,-1.5
2/21/18 3:15, slack,-
2/21/18 5:43, flood,1.4
2/21/18 8:38, slack,-
2/21/18 11:54, ebb,-2
2/21/18 16:21, slack,-
2/21/18 18:43, flood,1.3
2/21/18 21:44, slack,-
2/22/18 0:18, ebb,-1.2
2/22/18 4:09, slack,-
2/22/18 6:31, flood,1.1
2/22/18 9:14, slack,-
2/22/18 12:42, ebb,-2.1
2/22/18 17:15, slack,-
2/22/18 19:49, flood,1.4
2/22/18 23:02, slack,-
2/23/18 1:30, ebb,-1
2/23/18 5:15, slack,-
2/23/18 7:25, flood,0.8
2/23/18 9:50, slack,-
2/23/18 13:42, ebb,-2.1
2/23/18 18:15, slack,-
2/23/18 21:01, flood,1.5
2/24/18 0:32, slack,-
2/24/18 2:54, ebb,-1
2/24/18 6:39, slack,-
2/24/18 8:37, flood,0.6
2/24/18 10:44, slack,-
2/24/18 14:48, ebb,-2.1
2/24/18 19:21, slack,-
2/24/18 22:13, flood,1.8
2/25/18 1:50, slack,-
2/25/18 4:12, ebb,-1.1
2/25/18 8:09, slack,-
2/25/18 9:49, flood,0.5
2/25/18 11:50, slack,-
2/25/18 15:54, ebb,-2.2
2/25/18 20:21, slack,-
2/25/18 23:19, flood,2.1
2/26/18 2:56, slack,-
2/26/18 5:18, ebb,-1.3
2/26/18 9:21, slack,-
2/26/18 11:01, flood,0.6
2/26/18 13:08, slack,-
2/26/18 17:00, ebb,-2.4
2/26/18 21:15, slack,-
2/27/18 0:13, flood,2.4
2/27/18 3:50, slack,-
2/27/18 6:18, ebb,-1.5
2/27/18 10:15, slack,-
2/27/18 12:07, flood,0.9
2/27/18 14:20, slack,-
2/27/18 18:00, ebb,-2.5
2/27/18 22:09, slack,-
2/28/18 1:07, flood,2.6
2/28/18 4:38, slack,-
2/28/18 7:12, ebb,-1.8
2/28/18 11:03, slack,-
2/28/18 13:07, flood,1.2
2/28/18 15:32, slack,-
2/28/18 18:54, ebb,-2.6
2/28/18 22:57, slack,-
3/1/18 1:55, flood,2.7
3/1/18 5:20, slack,-
3/1/18 7:54, ebb,-2
3/1/18 11:51, slack,-
3/1/18 14:01, flood,1.4
3/1/18 16:32, slack,-
3/1/18 19:48, ebb,-2.6
3/1/18 23:45, slack,-
3/2/18 2:37, flood,2.7
3/2/18 5:56, slack,-
3/2/18 8:36, ebb,-2.2
3/2/18 12:33, slack,-
3/2/18 14:49, flood,1.6
3/2/18 17:32, slack,-
3/2/18 20:36, ebb,-2.5
3/3/18 0:33, slack,-
3/3/18 3:19, flood,2.6
3/3/18 6:32, slack,-
3/3/18 9:18, ebb,-2.3
3/3/18 13:15, slack,-
3/3/18 15:37, flood,1.7
3/3/18 18:26, slack,-
3/3/18 21:24, ebb,-2.3
3/4/18 1:15, slack,-
3/4/18 3:55, flood,2.3
3/4/18 7:08, slack,-
3/4/18 10:00, ebb,-2.3
3/4/18 14:03, slack,-
3/4/18 16:25, flood,1.7
3/4/18 19:20, slack,-
3/4/18 22:06, ebb,-2
3/5/18 2:03, slack,-
3/5/18 4:37, flood,1.9
3/5/18 7:38, slack,-
3/5/18 10:36, ebb,-2.2
3/5/18 14:45, slack,-
3/5/18 17:13, flood,1.7
3/5/18 20:14, slack,-
3/5/18 22:54, ebb,-1.7
3/6/18 2:45, slack,-
3/6/18 5:19, flood,1.5
3/6/18 8:08, slack,-
3/6/18 11:18, ebb,-2.1
3/6/18 15:33, slack,-
3/6/18 18:01, flood,1.5
3/6/18 21:08, slack,-
3/6/18 23:48, ebb,-1.4
3/7/18 3:39, slack,-
3/7/18 5:55, flood,1.1
3/7/18 8:38, slack,-
3/7/18 12:00, ebb,-2
3/7/18 16:27, slack,-
3/7/18 19:01, flood,1.4
3/7/18 22:08, slack,-
3/8/18 0:42, ebb,-1.1
3/8/18 4:39, slack,-
3/8/18 6:43, flood,0.7
3/8/18 9:08, slack,-
3/8/18 12:54, ebb,-1.9
3/8/18 17:27, slack,-
3/8/18 20:01, flood,1.3
3/8/18 23:20, slack,-
3/9/18 1:48, ebb,-0.9
3/9/18 5:57, slack,-
3/9/18 7:37, flood,0.4
3/9/18 9:38, slack,-
3/9/18 13:42, ebb,-1.7
3/9/18 18:27, slack,-
3/9/18 21:07, flood,1.2
3/10/18 0:32, slack,-
3/10/18 3:06, ebb,-0.9
3/10/18 7:33, slack,-
3/10/18 8:43, flood,0.2
3/10/18 10:20, slack,-
3/10/18 14:48, ebb,-1.6
3/10/18 19:27, slack,-
3/10/18 22:13, flood,1.3
3/11/18 1:44, slack,-
3/11/18 5:18, ebb,-0.9
3/11/18 9:57, slack,-
3/11/18 10:55, flood,0.2
3/11/18 12:26, slack,-
3/11/18 16:54, ebb,-1.7
3/11/18 21:21, slack,-
3/12/18 0:13, flood,1.4
3/12/18 3:38, slack,-
3/12/18 6:18, ebb,-1.1
3/12/18 10:51, slack,-
3/12/18 12:01, flood,0.3
3/12/18 13:38, slack,-
3/12/18 17:48, ebb,-1.7
3/12/18 22:09, slack,-
3/13/18 1:01, flood,1.6
3/13/18 4:26, slack,-
3/13/18 7:06, ebb,-1.3
3/13/18 11:27, slack,-
3/13/18 12:55, flood,0.4
3/13/18 14:50, slack,-
3/13/18 18:42, ebb,-1.8
3/13/18 22:51, slack,-
3/14/18 1:43, flood,1.8
3/14/18 5:08, slack,-
3/14/18 7:48, ebb,-1.5
3/14/18 11:57, slack,-
3/14/18 13:43, flood,0.7
3/14/18 15:50, slack,-
3/14/18 19:24, ebb,-1.9
3/14/18 23:33, slack,-
3/15/18 2:19, flood,1.9
3/15/18 5:38, slack,-
3/15/18 8:24, ebb,-1.6
3/15/18 12:27, slack,-
3/15/18 14:25, flood,0.9
3/15/18 16:44, slack,-
3/15/18 20:06, ebb,-2
3/16/18 0:09, slack,-
3/16/18 2:55, flood,2
3/16/18 6:08, slack,-
3/16/18 8:54, ebb,-1.8
3/16/18 12:57, slack,-
3/16/18 15:01, flood,1.1
3/16/18 17:32, slack,-
3/16/18 20:42, ebb,-2
3/17/18 0:45, slack,-
3/17/18 3:25, flood,2
3/17/18 6:38, slack,-
3/17/18 9:24, ebb,-1.9
3/17/18 13:27, slack,-
3/17/18 15:37, flood,1.4
3/17/18 18:20, slack,-
3/17/18 21:24, ebb,-2
3/18/18 1:21, slack,-
3/18/18 3:55, flood,1.9
3/18/18 7:02, slack,-
3/18/18 9:54, ebb,-2
3/18/18 13:57, slack,-
3/18/18 16:19, flood,1.6
3/18/18 19:08, slack,-
3/18/18 22:00, ebb,-2
3/19/18 1:57, slack,-
3/19/18 4:25, flood,1.8
3/19/18 7:26, slack,-
3/19/18 10:24, ebb,-2.1
3/19/18 14:27, slack,-
3/19/18 16:55, flood,1.7
3/19/18 19:56, slack,-
3/19/18 22:42, ebb,-1.8
3/20/18 2:33, slack,-
3/20/18 5:01, flood,1.6
3/20/18 7:50, slack,-
3/20/18 11:00, ebb,-2.2
3/20/18 15:03, slack,-
3/20/18 17:37, flood,1.8
3/20/18 20:50, slack,-
3/20/18 23:24, ebb,-1.7
3/21/18 3:21, slack,-
3/21/18 5:37, flood,1.3
3/21/18 8:20, slack,-
3/21/18 11:36, ebb,-2.2
3/21/18 15:45, slack,-
3/21/18 18:25, flood,1.9
3/21/18 21:44, slack,-
3/22/18 0:18, ebb,-1.5
3/22/18 4:09, slack,-
3/22/18 6:19, flood,1.1
3/22/18 8:50, slack,-
3/22/18 12:18, ebb,-2.2
3/22/18 16:39, slack,-
3/22/18 19:19, flood,1.8
3/22/18 22:44, slack,-
3/23/18 1:18, ebb,-1.3
3/23/18 5:09, slack,-
3/23/18 7:07, flood,0.8
3/23/18 9:26, slack,-
3/23/18 13:12, ebb,-2.1
3/23/18 17:33, slack,-
3/23/18 20:25, flood,1.8
3/23/18 23:56, slack,-
3/24/18 2:24, ebb,-1.2
3/24/18 6:27, slack,-
3/24/18 8:13, flood,0.5
3/24/18 10:14, slack,-
3/24/18 14:12, ebb,-2
3/24/18 18:39, slack,-
3/24/18 21:31, flood,1.8
3/25/18 1:14, slack,-
3/25/18 3:42, ebb,-1.1
3/25/18 7:57, slack,-
3/25/18 9:25, flood,0.4
3/25/18 11:20, slack,-
3/25/18 15:24, ebb,-2
3/25/18 19:45, slack,-
3/25/18 22:49, flood,1.9
3/26/18 2:26, slack,-
3/26/18 5:00, ebb,-1.3
3/26/18 9:21, slack,-
3/26/18 10:49, flood,0.5
3/26/18 12:44, slack,-
3/26/18 16:42, ebb,-2
3/26/18 20:57, slack,-
3/26/18 23:55, flood,2
3/27/18 3:26, slack,-
3/27/18 6:06, ebb,-1.5
3/27/18 10:15, slack,-
3/27/18 12:07, flood,0.7
3/27/18 14:14, slack,-
3/27/18 17:48, ebb,-2.1
3/27/18 21:57, slack,-
3/28/18 0:49, flood,2.2
3/28/18 4:14, slack,-
3/28/18 7:00, ebb,-1.8
3/28/18 11:03, slack,-
3/28/18 13:07, flood,1.1
3/28/18 15:32, slack,-
3/28/18 18:54, ebb,-2.2
3/28/18 22:51, slack,-
3/29/18 1:43, flood,2.3
3/29/18 5:02, slack,-
3/29/18 7:42, ebb,-2
3/29/18 11:45, slack,-
3/29/18 14:01, flood,1.4
3/29/18 16:44, slack,-
3/29/18 19:48, ebb,-2.2
3/29/18 23:45, slack,-
3/30/18 2:25, flood,2.3
3/30/18 5:38, slack,-
3/30/18 8:24, ebb,-2.2
3/30/18 12:27, slack,-
3/30/18 14:49, flood,1.8
3/30/18 17:44, slack,-
3/30/18 20:36, ebb,-2.2
3/31/18 0:33, slack,-
3/31/18 3:07, flood,2.2
3/31/18 6:14, slack,-
3/31/18 9:06, ebb,-2.4
3/31/18 13:09, slack,-
3/31/18 15:37, flood,2
3/31/18 18:38, slack,-
3/31/18 21:24, ebb,-2.1
4/1/18 1:15, slack,-
4/1/18 3:49, flood,2
4/1/18 6:44, slack,-
4/1/18 9:42, ebb,-2.4
4/1/18 13:45, slack,-
4/1/18 16:25, flood,2.1
4/1/18 19:26, slack,-
4/1/18 22:12, ebb,-2
4/2/18 2:03, slack,-
4/2/18 4:25, flood,1.7
4/2/18 7:14, slack,-
4/2/18 10:18, ebb,-2.4
4/2/18 14:27, slack,-
4/2/18 17:01, flood,2.1
4/2/18 20:20, slack,-
4/2/18 22:54, ebb,-1.8
4/3/18 2:51, slack,-
4/3/18 5:01, flood,1.4
4/3/18 7:44, slack,-
4/3/18 10:54, ebb,-2.3
4/3/18 15:03, slack,-
4/3/18 17:49, flood,2
4/3/18 21:08, slack,-
4/3/18 23:42, ebb,-1.6
4/4/18 3:39, slack,-
4/4/18 5:43, flood,1
4/4/18 8:08, slack,-
4/4/18 11:30, ebb,-2.1
4/4/18 15:45, slack,-
4/4/18 18:31, flood,1.8
4/4/18 21:56, slack,-
4/5/18 0:30, ebb,-1.4
4/5/18 4:33, slack,-
4/5/18 6:19, flood,0.7
4/5/18 8:32, slack,-
4/5/18 12:12, ebb,-2
4/5/18 16:33, slack,-
4/5/18 19:19, flood,1.7
4/5/18 22:44, slack,-
4/6/18 1:18, ebb,-1.2
4/6/18 5:39, slack,-
4/6/18 7:07, flood,0.4
4/6/18 8:56, slack,-
4/6/18 13:00, ebb,-1.8
4/6/18 17:21, slack,-
4/6/18 20:13, flood,1.5
4/6/18 23:44, slack,-
4/7/18 2:18, ebb,-1
4/7/18 7:03, slack,-
4/7/18 8:01, flood,0.2
4/7/18 9:26, slack,-
4/7/18 13:48, ebb,-1.6
4/7/18 18:21, slack,-
4/7/18 21:13, flood,1.3
4/8/18 0:44, slack,-
4/8/18 3:30, ebb,-1
4/8/18 8:51, slack,-
4/8/18 9:56, slack,-
4/8/18 14:54, ebb,-1.5
4/8/18 19:21, slack,-
4/8/18 22:13, flood,1.3
4/9/18 1:44, slack,-
4/9/18 4:36, ebb,-1.1
4/9/18 9:57, slack,-
4/9/18 11:20, slack,-
4/9/18 16:00, ebb,-1.4
4/9/18 20:21, slack,-
4/9/18 23:19, flood,1.4
4/10/18 2:38, slack,-
4/10/18 5:36, ebb,-1.3
4/10/18 10:27, slack,-
4/10/18 11:37, flood,0.2
4/10/18 13:08, slack,-
4/10/18 17:06, ebb,-1.4
4/10/18 21:15, slack,-
4/11/18 0:07, flood,1.5
4/11/18 3:26, slack,-
4/11/18 6:24, ebb,-1.4
4/11/18 10:57, slack,-
4/11/18 12:31, flood,0.5
4/11/18 14:38, slack,-
4/11/18 18:06, ebb,-1.5
4/11/18 22:09, slack,-
4/12/18 0:55, flood,1.6
4/12/18 4:02, slack,-
4/12/18 7:00, ebb,-1.6
4/12/18 11:21, slack,-
4/12/18 13:19, flood,0.9
4/12/18 15:44, slack,-
4/12/18 18:54, ebb,-1.6
4/12/18 22:51, slack,-
4/13/18 1:31, flood,1.6
4/13/18 4:38, slack,-
4/13/18 7:36, ebb,-1.9
4/13/18 11:45, slack,-
4/13/18 14:01, flood,1.2
4/13/18 16:44, slack,-
4/13/18 19:42, ebb,-1.7
4/13/18 23:33, slack,-
4/14/18 2:07, flood,1.6
4/14/18 5:08, slack,-
4/14/18 8:06, ebb,-2
4/14/18 12:15, slack,-
4/14/18 14:37, flood,1.6
4/14/18 17:38, slack,-
4/14/18 20:24, ebb,-1.8
4/15/18 0:15, slack,-
4/15/18 2:43, flood,1.6
4/15/18 5:38, slack,-
4/15/18 8:42, ebb,-2.2
4/15/18 12:45, slack,-
4/15/18 15:19, flood,1.9
4/15/18 18:26, slack,-
4/15/18 21:06, ebb,-1.8
4/16/18 0:57, slack,-
4/16/18 3:19, flood,1.5
4/16/18 6:02, slack,-
4/16/18 9:12, ebb,-2.4
4/16/18 13:15, slack,-
4/16/18 15:55, flood,2.2
4/16/18 19:14, slack,-
4/16/18 21:48, ebb,-1.8
4/17/18 1:39, slack,-
4/17/18 3:55, flood,1.4
4/17/18 6:32, slack,-
4/17/18 9:48, ebb,-2.5
4/17/18 13:51, slack,-
4/17/18 16:37, flood,2.3
4/17/18 20:02, slack,-
4/17/18 22:36, ebb,-1.7
4/18/18 2:27, slack,-
4/18/18 4:31, flood,1.2
4/18/18 7:02, slack,-
4/18/18 10:24, ebb,-2.5
4/18/18 14:33, slack,-
4/18/18 17:25, flood,2.4
4/18/18 20:56, slack,-
4/18/18 23:24, ebb,-1.6
4/19/18 3:15, slack,-
4/19/18 5:13, flood,1
4/19/18 7:32, slack,-
4/19/18 11:06, ebb,-2.5
4/19/18 15:15, slack,-
4/19/18 18:13, flood,2.4
4/19/18 21:50, slack,-
4/20/18 0:12, ebb,-1.5
4/20/18 4:15, slack,-
4/20/18 6:01, flood,0.8
4/20/18 8:08, slack,-
4/20/18 11:54, ebb,-2.4
4/20/18 16:09, slack,-
4/20/18 19:07, flood,2.3
4/20/18 22:44, slack,-
4/21/18 1:12, ebb,-1.4
4/21/18 5:27, slack,-
4/21/18 6:55, flood,0.5
4/21/18 8:56, slack,-
