Date_Time (LST/LDT), Event, Speed (knots)
1/19/17 13:12, ebb,-0.6
1/19/17 17:24, slack,-
1/19/17 19:54, flood,0.2
1/19/17 21:48, slack,-
1/20/17 1:36, ebb,-0.3
1/20/17 4:30, slack,-
1/20/17 7:18, flood,0.3
1/20/17 9:48, slack,-
1/20/17 14:00, ebb,-0.6
1/20/17 18:24, slack,-
1/20/17 21:00, flood,0.3
1/20/17 23:18, slack,-
1/21/17 2:30, ebb,-0.3
1/21/17 5:24, slack,-
1/21/17 8:00, flood,0.2
1/21/17 10:30, slack,-
1/21/17 14:42, ebb,-0.6
1/21/17 19:12, slack,-
1/21/17 22:00, flood,0.3
1/22/17 0:48, slack,-
1/22/17 3:24, ebb,-0.3
1/22/17 6:36, slack,-
1/22/17 9:12, flood,0.2
1/22/17 11:18, slack,-
1/22/17 15:24, ebb,-0.6
1/22/17 19:54, slack,-
1/22/17 22:54, flood,0.4
1/23/17 1:36, slack,-
1/23/17 4:18, ebb,-0.3
1/23/17 7:42, slack,-
1/23/17 10:24, flood,0.2
1/23/17 12:12, slack,-
1/23/17 16:12, ebb,-0.7
1/23/17 20:30, slack,-
1/23/17 23:36, flood,0.5
1/24/17 2:06, slack,-
1/24/17 5:06, ebb,-0.4
1/24/17 8:48, slack,-
1/24/17 11:24, flood,0.3
1/24/17 13:00, slack,-
1/24/17 16:54, ebb,-0.7
1/24/17 21:00, slack,-
1/25/17 0:12, flood,0.6
1/25/17 2:42, slack,-
1/25/17 5:48, ebb,-0.5
1/25/17 9:42, slack,-
1/25/17 12:06, flood,0.3
1/25/17 13:54, slack,-
1/25/17 17:36, ebb,-0.7
1/25/17 21:36, slack,-
1/26/17 0:48, flood,0.7
1/26/17 3:24, slack,-
1/26/17 6:36, ebb,-0.5
1/26/17 10:30, slack,-
1/26/17 12:48, flood,0.4
1/26/17 14:48, slack,-
1/26/17 18:18, ebb,-0.8
1/26/17 22:18, slack,-
1/27/17 1:24, flood,0.7
1/27/17 4:06, slack,-
1/27/17 7:24, ebb,-0.6
1/27/17 11:18, slack,-
1/27/17 13:36, flood,0.5
1/27/17 15:36, slack,-
1/27/17 18:54, ebb,-0.8
1/27/17 23:06, slack,-
1/28/17 2:06, flood,0.8
1/28/17 4:48, slack,-
1/28/17 8:18, ebb,-0.6
1/28/17 12:00, slack,-
1/28/17 14:18, flood,0.6
1/28/17 16:24, slack,-
1/28/17 19:42, ebb,-0.8
1/28/17 23:54, slack,-
1/29/17 2:48, flood,0.8
1/29/17 5:30, slack,-
1/29/17 9:12, ebb,-0.6
1/29/17 12:42, slack,-
1/29/17 15:00, flood,0.6
1/29/17 17:12, slack,-
1/29/17 20:42, ebb,-0.8
1/30/17 0:42, slack,-
1/30/17 3:30, flood,0.8
1/30/17 6:18, slack,-
1/30/17 10:06, ebb,-0.6
1/30/17 13:24, slack,-
1/30/17 15:48, flood,0.6
1/30/17 18:00, slack,-
1/30/17 21:42, ebb,-0.8
1/31/17 1:30, slack,-
1/31/17 4:12, flood,0.8
1/31/17 7:00, slack,-
1/31/17 10:54, ebb,-0.6
1/31/17 14:18, slack,-
1/31/17 16:36, flood,0.6
1/31/17 18:54, slack,-
1/31/17 22:42, ebb,-0.7
2/1/17 2:24, slack,-
2/1/17 4:54, flood,0.7
2/1/17 7:42, slack,-
2/1/17 11:54, ebb,-0.6
2/1/17 15:18, slack,-
2/1/17 17:30, flood,0.5
2/1/17 19:54, slack,-
2/1/17 23:48, ebb,-0.6
2/2/17 3:18, slack,-
2/2/17 5:42, flood,0.5
2/2/17 8:24, slack,-
2/2/17 12:54, ebb,-0.6
2/2/17 16:24, slack,-
2/2/17 18:48, flood,0.5
2/2/17 21:06, slack,-
2/3/17 1:00, ebb,-0.5
2/3/17 4:12, slack,-
2/3/17 6:42, flood,0.4
2/3/17 9:12, slack,-
2/3/17 13:54, ebb,-0.6
2/3/17 17:30, slack,-
2/3/17 20:06, flood,0.5
2/3/17 22:36, slack,-
2/4/17 2:06, ebb,-0.4
2/4/17 5:24, slack,-
2/4/17 7:54, flood,0.4
2/4/17 10:06, slack,-
2/4/17 14:42, ebb,-0.7
2/4/17 18:36, slack,-
2/4/17 21:12, flood,0.6
2/5/17 0:18, slack,-
2/5/17 3:00, ebb,-0.4
2/5/17 6:36, slack,-
2/5/17 9:06, flood,0.3
2/5/17 11:06, slack,-
2/5/17 15:30, ebb,-0.7
2/5/17 19:36, slack,-
2/5/17 22:12, flood,0.7
2/6/17 1:24, slack,-
2/6/17 4:00, ebb,-0.4
2/6/17 7:48, slack,-
2/6/17 10:18, flood,0.4
2/6/17 12:12, slack,-
2/6/17 16:18, ebb,-0.8
2/6/17 20:24, slack,-
2/6/17 23:06, flood,0.8
2/7/17 2:12, slack,-
2/7/17 5:00, ebb,-0.5
2/7/17 8:48, slack,-
2/7/17 11:12, flood,0.4
2/7/17 13:12, slack,-
2/7/17 17:06, ebb,-0.8
2/7/17 21:12, slack,-
2/7/17 23:54, flood,0.8
2/8/17 2:54, slack,-
2/8/17 5:42, ebb,-0.6
2/8/17 9:48, slack,-
2/8/17 12:06, flood,0.5
2/8/17 14:06, slack,-
2/8/17 17:48, ebb,-0.8
2/8/17 21:54, slack,-
2/9/17 0:42, flood,0.9
2/9/17 3:30, slack,-
2/9/17 6:24, ebb,-0.6
2/9/17 10:36, slack,-
2/9/17 12:54, flood,0.6
2/9/17 14:54, slack,-
2/9/17 18:36, ebb,-0.8
2/9/17 22:36, slack,-
2/10/17 1:24, flood,0.9
2/10/17 4:12, slack,-
2/10/17 7:12, ebb,-0.7
2/10/17 11:18, slack,-
2/10/17 13:36, flood,0.6
2/10/17 15:42, slack,-
2/10/17 19:18, ebb,-0.8
2/10/17 23:18, slack,-
2/11/17 2:06, flood,1
2/11/17 4:48, slack,-
2/11/17 8:00, ebb,-0.7
2/11/17 12:00, slack,-
2/11/17 14:24, flood,0.6
2/11/17 16:30, slack,-
2/11/17 20:06, ebb,-0.8
2/11/17 23:54, slack,-
2/12/17 2:48, flood,1
2/12/17 5:30, slack,-
2/12/17 8:54, ebb,-0.7
2/12/17 12:42, slack,-
2/12/17 15:06, flood,0.6
2/12/17 17:12, slack,-
2/12/17 20:48, ebb,-0.8
2/13/17 0:36, slack,-
2/13/17 3:30, flood,0.9
2/13/17 6:06, slack,-
2/13/17 9:30, ebb,-0.7
2/13/17 13:24, slack,-
2/13/17 15:48, flood,0.6
2/13/17 17:54, slack,-
2/13/17 21:36, ebb,-0.7
2/14/17 1:12, slack,-
2/14/17 4:06, flood,0.8
2/14/17 6:36, slack,-
2/14/17 10:18, ebb,-0.7
2/14/17 14:06, slack,-
2/14/17 16:24, flood,0.5
2/14/17 18:36, slack,-
2/14/17 22:24, ebb,-0.6
2/15/17 1:54, slack,-
2/15/17 4:36, flood,0.7
2/15/17 7:12, slack,-
2/15/17 10:54, ebb,-0.7
2/15/17 14:48, slack,-
2/15/17 17:06, flood,0.4
2/15/17 19:24, slack,-
2/15/17 23:12, ebb,-0.5
2/16/17 2:30, slack,-
2/16/17 5:00, flood,0.5
2/16/17 7:42, slack,-
2/16/17 11:36, ebb,-0.6
2/16/17 15:30, slack,-
2/16/17 17:54, flood,0.4
2/16/17 20:18, slack,-
2/17/17 0:06, ebb,-0.4
2/17/17 3:06, slack,-
2/17/17 5:30, flood,0.4
2/17/17 8:12, slack,-
2/17/17 12:30, ebb,-0.6
2/17/17 16:18, slack,-
2/17/17 19:00, flood,0.3
2/17/17 21:18, slack,-
2/18/17 1:12, ebb,-0.3
2/18/17 3:48, slack,-
2/18/17 6:12, flood,0.3
2/18/17 8:42, slack,-
2/18/17 13:18, ebb,-0.6
2/18/17 17:12, slack,-
2/18/17 20:06, flood,0.3
2/18/17 22:24, slack,-
2/19/17 2:00, ebb,-0.3
2/19/17 4:48, slack,-
2/19/17 7:00, flood,0.2
2/19/17 9:24, slack,-
2/19/17 14:00, ebb,-0.6
2/19/17 18:00, slack,-
2/19/17 21:06, flood,0.3
2/19/17 23:36, slack,-
2/20/17 2:54, ebb,-0.3
2/20/17 6:06, slack,-
2/20/17 8:06, flood,0.2
2/20/17 10:24, slack,-
2/20/17 14:42, ebb,-0.6
2/20/17 18:42, slack,-
2/20/17 22:00, flood,0.4
2/21/17 0:30, slack,-
2/21/17 3:42, ebb,-0.4
2/21/17 7:24, slack,-
2/21/17 9:42, flood,0.2
2/21/17 11:36, slack,-
2/21/17 15:30, ebb,-0.6
2/21/17 19:24, slack,-
2/21/17 22:54, flood,0.4
2/22/17 1:18, slack,-
2/22/17 4:36, ebb,-0.5
2/22/17 8:24, slack,-
2/22/17 10:54, flood,0.3
2/22/17 12:42, slack,-
2/22/17 16:24, ebb,-0.6
2/22/17 20:18, slack,-
2/22/17 23:36, flood,0.5
2/23/17 2:00, slack,-
2/23/17 5:30, ebb,-0.5
2/23/17 9:18, slack,-
2/23/17 11:48, flood,0.4
2/23/17 13:36, slack,-
2/23/17 17:12, ebb,-0.7
2/23/17 21:12, slack,-
2/24/17 0:18, flood,0.6
2/24/17 2:54, slack,-
2/24/17 6:12, ebb,-0.6
2/24/17 10:06, slack,-
2/24/17 12:30, flood,0.5
2/24/17 14:30, slack,-
2/24/17 18:06, ebb,-0.8
2/24/17 22:06, slack,-
2/25/17 1:06, flood,0.7
2/25/17 3:42, slack,-
2/25/17 7:06, ebb,-0.6
2/25/17 10:54, slack,-
2/25/17 13:18, flood,0.6
2/25/17 15:24, slack,-
2/25/17 18:54, ebb,-0.8
2/25/17 23:00, slack,-
2/26/17 1:48, flood,0.8
2/26/17 4:30, slack,-
2/26/17 7:54, ebb,-0.6
2/26/17 11:36, slack,-
2/26/17 14:06, flood,0.6
2/26/17 16:12, slack,-
2/26/17 19:48, ebb,-0.8
2/26/17 23:48, slack,-
2/27/17 2:36, flood,0.8
2/27/17 5:12, slack,-
2/27/17 8:54, ebb,-0.6
2/27/17 12:24, slack,-
2/27/17 14:54, flood,0.7
2/27/17 17:06, slack,-
2/27/17 20:48, ebb,-0.8
2/28/17 0:36, slack,-
2/28/17 3:18, flood,0.8
2/28/17 5:48, slack,-
2/28/17 9:42, ebb,-0.6
2/28/17 13:12, slack,-
2/28/17 15:36, flood,0.7
2/28/17 18:00, slack,-
2/28/17 21:42, ebb,-0.8
3/1/17 1:24, slack,-
3/1/17 3:54, flood,0.7
3/1/17 6:30, slack,-
3/1/17 10:30, ebb,-0.7
3/1/17 14:00, slack,-
3/1/17 16:30, flood,0.7
3/1/17 18:54, slack,-
3/1/17 22:36, ebb,-0.7
3/2/17 2:12, slack,-
3/2/17 4:36, flood,0.6
3/2/17 7:06, slack,-
3/2/17 11:24, ebb,-0.7
3/2/17 14:54, slack,-
3/2/17 17:24, flood,0.6
3/2/17 19:54, slack,-
3/2/17 23:36, ebb,-0.5
3/3/17 3:00, slack,-
3/3/17 5:18, flood,0.5
3/3/17 7:48, slack,-
3/3/17 12:18, ebb,-0.7
3/3/17 15:54, slack,-
3/3/17 18:24, flood,0.6
3/3/17 21:06, slack,-
3/4/17 0:42, ebb,-0.4
3/4/17 3:54, slack,-
3/4/17 6:12, flood,0.4
3/4/17 8:30, slack,-
3/4/17 13:18, ebb,-0.7
3/4/17 16:54, slack,-
3/4/17 19:36, flood,0.6
3/4/17 22:24, slack,-
3/5/17 1:42, ebb,-0.4
3/5/17 5:06, slack,-
3/5/17 7:24, flood,0.3
3/5/17 9:30, slack,-
3/5/17 14:06, ebb,-0.7
3/5/17 18:00, slack,-
3/5/17 20:42, flood,0.6
3/5/17 23:42, slack,-
3/6/17 2:42, ebb,-0.4
3/6/17 6:18, slack,-
3/6/17 8:42, flood,0.3
3/6/17 10:36, slack,-
3/6/17 14:54, ebb,-0.7
3/6/17 18:54, slack,-
3/6/17 21:42, flood,0.6
3/7/17 0:42, slack,-
3/7/17 3:36, ebb,-0.5
3/7/17 7:30, slack,-
3/7/17 9:54, flood,0.3
3/7/17 11:48, slack,-
3/7/17 15:42, ebb,-0.7
3/7/17 19:48, slack,-
3/7/17 22:36, flood,0.7
3/8/17 1:30, slack,-
3/8/17 4:24, ebb,-0.6
3/8/17 8:36, slack,-
3/8/17 10:54, flood,0.4
3/8/17 12:54, slack,-
3/8/17 16:36, ebb,-0.7
3/8/17 20:36, slack,-
3/8/17 23:24, flood,0.8
3/9/17 2:12, slack,-
3/9/17 5:12, ebb,-0.6
3/9/17 9:30, slack,-
3/9/17 11:48, flood,0.5
3/9/17 13:48, slack,-
3/9/17 17:24, ebb,-0.7
3/9/17 21:24, slack,-
3/10/17 0:12, flood,0.8
3/10/17 2:54, slack,-
3/10/17 6:00, ebb,-0.7
3/10/17 10:18, slack,-
3/10/17 12:36, flood,0.6
3/10/17 14:42, slack,-
3/10/17 18:06, ebb,-0.7
3/10/17 22:12, slack,-
3/11/17 0:54, flood,0.9
3/11/17 3:36, slack,-
3/11/17 6:42, ebb,-0.7
3/11/17 11:00, slack,-
3/11/17 13:18, flood,0.6
3/11/17 15:30, slack,-
3/11/17 18:54, ebb,-0.7
3/11/17 22:54, slack,-
3/12/17 1:42, flood,0.9
3/12/17 5:18, slack,-
3/12/17 8:30, ebb,-0.7
3/12/17 12:36, slack,-
3/12/17 15:06, flood,0.6
3/12/17 17:12, slack,-
3/12/17 20:42, ebb,-0.7
3/13/17 0:36, slack,-
3/13/17 3:24, flood,0.8
3/13/17 5:54, slack,-
3/13/17 9:18, ebb,-0.7
3/13/17 13:18, slack,-
3/13/17 15:48, flood,0.7
3/13/17 18:00, slack,-
3/13/17 21:30, ebb,-0.7
3/14/17 1:18, slack,-
3/14/17 4:00, flood,0.8
3/14/17 6:24, slack,-
3/14/17 10:00, ebb,-0.7
3/14/17 13:54, slack,-
3/14/17 16:30, flood,0.6
3/14/17 18:42, slack,-
3/14/17 22:18, ebb,-0.6
3/15/17 1:54, slack,-
3/15/17 4:36, flood,0.7
3/15/17 6:54, slack,-
3/15/17 10:36, ebb,-0.7
3/15/17 14:30, slack,-
3/15/17 17:06, flood,0.6
3/15/17 19:30, slack,-
3/15/17 23:00, ebb,-0.6
3/16/17 2:30, slack,-
3/16/17 5:00, flood,0.6
3/16/17 7:24, slack,-
3/16/17 11:12, ebb,-0.7
3/16/17 15:06, slack,-
3/16/17 17:42, flood,0.5
3/16/17 20:12, slack,-
3/16/17 23:48, ebb,-0.5
3/17/17 3:00, slack,-
3/17/17 5:24, flood,0.5
3/17/17 7:48, slack,-
3/17/17 11:30, ebb,-0.7
3/17/17 15:42, slack,-
3/17/17 18:12, flood,0.5
3/17/17 21:00, slack,-
3/18/17 0:42, ebb,-0.4
3/18/17 3:42, slack,-
3/18/17 5:54, flood,0.4
3/18/17 8:18, slack,-
3/18/17 10:54, ebb,-0.6
3/18/17 16:12, slack,-
3/18/17 18:48, flood,0.4
3/18/17 21:42, slack,-
3/19/17 1:36, ebb,-0.3
3/19/17 4:30, slack,-
3/19/17 6:36, flood,0.3
3/19/17 8:54, slack,-
3/19/17 11:36, ebb,-0.6
3/19/17 16:48, slack,-
3/19/17 19:30, flood,0.4
3/19/17 22:30, slack,-
3/20/17 2:30, ebb,-0.4
3/20/17 5:30, slack,-
3/20/17 7:24, flood,0.2
3/20/17 9:42, slack,-
3/20/17 12:24, ebb,-0.5
3/20/17 13:24, ebb,-0.5
3/20/17 17:36, slack,-
3/20/17 20:24, flood,0.4
3/20/17 23:30, slack,-
3/21/17 3:24, ebb,-0.4
3/21/17 6:48, slack,-
3/21/17 8:30, flood,0.2
3/21/17 10:48, slack,-
3/21/17 15:06, ebb,-0.5
3/21/17 18:30, slack,-
3/21/17 21:36, flood,0.4
3/22/17 0:30, slack,-
3/22/17 4:18, ebb,-0.5
3/22/17 8:00, slack,-
3/22/17 10:00, flood,0.2
3/22/17 12:06, slack,-
3/22/17 16:06, ebb,-0.5
3/22/17 19:36, slack,-
3/22/17 23:00, flood,0.4
3/23/17 1:36, slack,-
3/23/17 5:12, ebb,-0.5
3/23/17 9:00, slack,-
3/23/17 11:30, flood,0.3
3/23/17 13:18, slack,-
3/23/17 17:00, ebb,-0.6
3/23/17 20:42, slack,-
3/24/17 0:06, flood,0.5
3/24/17 2:30, slack,-
3/24/17 6:06, ebb,-0.5
3/24/17 9:54, slack,-
3/24/17 12:24, flood,0.4
3/24/17 14:18, slack,-
3/24/17 18:00, ebb,-0.7
3/24/17 21:48, slack,-
3/25/17 1:00, flood,0.6
3/25/17 3:24, slack,-
3/25/17 6:54, ebb,-0.6
3/25/17 10:42, slack,-
3/25/17 13:18, flood,0.5
3/25/17 15:18, slack,-
3/25/17 18:54, ebb,-0.8
3/25/17 22:54, slack,-
3/26/17 1:42, flood,0.7
3/26/17 4:18, slack,-
3/26/17 7:42, ebb,-0.6
3/26/17 11:30, slack,-
3/26/17 14:00, flood,0.6
3/26/17 16:12, slack,-
3/26/17 19:48, ebb,-0.8
3/26/17 23:48, slack,-
3/27/17 2:30, flood,0.7
3/27/17 5:00, slack,-
3/27/17 8:36, ebb,-0.6
3/27/17 12:18, slack,-
3/27/17 14:54, flood,0.7
3/27/17 17:12, slack,-
3/27/17 20:42, ebb,-0.8
3/28/17 0:36, slack,-
3/28/17 3:12, flood,0.7
3/28/17 5:42, slack,-
3/28/17 9:30, ebb,-0.7
3/28/17 13:06, slack,-
3/28/17 15:42, flood,0.8
3/28/17 18:06, slack,-
3/28/17 21:42, ebb,-0.7
3/29/17 1:24, slack,-
3/29/17 4:00, flood,0.7
3/29/17 6:18, slack,-
3/29/17 10:18, ebb,-0.7
3/29/17 13:54, slack,-
3/29/17 16:30, flood,0.8
3/29/17 19:00, slack,-
3/29/17 22:36, ebb,-0.7
3/30/17 2:06, slack,-
3/30/17 4:36, flood,0.7
3/30/17 6:54, slack,-
3/30/17 11:06, ebb,-0.8
3/30/17 14:42, slack,-
3/30/17 17:18, flood,0.8
3/30/17 19:54, slack,-
3/30/17 23:30, ebb,-0.6
3/31/17 2:54, slack,-
3/31/17 5:18, flood,0.6
3/31/17 7:30, slack,-
3/31/17 11:48, ebb,-0.8
3/31/17 15:30, slack,-
3/31/17 18:06, flood,0.8
3/31/17 20:54, slack,-
4/1/17 0:24, ebb,-0.5
4/1/17 3:42, slack,-
4/1/17 6:00, flood,0.5
4/1/17 8:12, slack,-
4/1/17 12:36, ebb,-0.7
4/1/17 16:24, slack,-
4/1/17 19:00, flood,0.7
4/1/17 21:48, slack,-
4/2/17 1:24, ebb,-0.5
4/2/17 4:42, slack,-
4/2/17 6:48, flood,0.4
4/2/17 9:00, slack,-
4/2/17 13:36, ebb,-0.7
4/2/17 17:18, slack,-
4/2/17 20:00, flood,0.6
4/2/17 22:48, slack,-
4/3/17 2:18, ebb,-0.5
4/3/17 5:48, slack,-
4/3/17 8:00, flood,0.3
4/3/17 10:00, slack,-
4/3/17 14:30, ebb,-0.6
4/3/17 18:12, slack,-
4/3/17 21:06, flood,0.6
4/3/17 23:48, slack,-
4/4/17 3:12, ebb,-0.5
4/4/17 7:06, slack,-
4/4/17 9:18, flood,0.3
4/4/17 11:06, slack,-
4/4/17 15:24, ebb,-0.6
4/4/17 19:12, slack,-
4/4/17 22:06, flood,0.6
4/5/17 0:54, slack,-
4/5/17 4:00, ebb,-0.6
4/5/17 8:18, slack,-
4/5/17 10:30, flood,0.3
4/5/17 12:24, slack,-
4/5/17 16:12, ebb,-0.6
4/5/17 20:06, slack,-
4/5/17 23:00, flood,0.6
4/6/17 1:48, slack,-
4/6/17 4:54, ebb,-0.6
4/6/17 9:18, slack,-
4/6/17 11:36, flood,0.4
4/6/17 13:36, slack,-
4/6/17 17:06, ebb,-0.6
4/6/17 21:00, slack,-
4/7/17 0:00, flood,0.7
4/7/17 2:36, slack,-
4/7/17 5:42, ebb,-0.7
4/7/17 10:06, slack,-
4/7/17 12:24, flood,0.5
4/7/17 14:30, slack,-
4/7/17 17:54, ebb,-0.6
4/7/17 21:54, slack,-
4/8/17 0:48, flood,0.8
4/8/17 3:18, slack,-
4/8/17 6:30, ebb,-0.7
4/8/17 10:54, slack,-
4/8/17 13:12, flood,0.6
4/8/17 15:24, slack,-
4/8/17 18:42, ebb,-0.7
4/8/17 22:42, slack,-
4/9/17 1:30, flood,0.8
4/9/17 4:00, slack,-
4/9/17 7:18, ebb,-0.7
4/9/17 11:36, slack,-
4/9/17 14:00, flood,0.6
4/9/17 16:18, slack,-
4/9/17 19:30, ebb,-0.7
4/9/17 23:30, slack,-
4/10/17 2:12, flood,0.7
4/10/17 4:36, slack,-
4/10/17 7:54, ebb,-0.7
4/10/17 12:12, slack,-
4/10/17 14:42, flood,0.7
4/10/17 17:06, slack,-
4/10/17 20:18, ebb,-0.6
4/11/17 0:12, slack,-
4/11/17 2:54, flood,0.7
4/11/17 5:12, slack,-
4/11/17 8:36, ebb,-0.8
4/11/17 12:48, slack,-
4/11/17 15:30, flood,0.7
4/11/17 17:54, slack,-
4/11/17 21:12, ebb,-0.6
4/12/17 0:54, slack,-
4/12/17 3:30, flood,0.6
4/12/17 5:42, slack,-
4/12/17 9:18, ebb,-0.8
4/12/17 13:24, slack,-
4/12/17 16:06, flood,0.7
4/12/17 18:36, slack,-
4/12/17 21:54, ebb,-0.5
4/13/17 1:30, slack,-
4/13/17 4:00, flood,0.5
4/13/17 6:06, slack,-
4/13/17 9:48, ebb,-0.8
4/13/17 13:54, slack,-
4/13/17 16:42, flood,0.7
4/13/17 19:18, slack,-
4/13/17 22:42, ebb,-0.5
4/14/17 2:06, slack,-
4/14/17 4:30, flood,0.5
4/14/17 6:36, slack,-
4/14/17 10:12, ebb,-0.8
4/14/17 14:24, slack,-
4/14/17 17:12, flood,0.7
4/14/17 19:54, slack,-
4/14/17 23:24, ebb,-0.5
4/15/17 2:42, slack,-
4/15/17 4:54, flood,0.4
4/15/17 7:06, slack,-
4/15/17 9:54, ebb,-0.7
4/15/17 14:48, slack,-
4/15/17 17:36, flood,0.6
4/15/17 20:30, slack,-
4/16/17 0:12, ebb,-0.4
4/16/17 3:24, slack,-
4/16/17 5:30, flood,0.3
4/16/17 7:42, slack,-
4/16/17 10:18, ebb,-0.7
4/16/17 15:18, slack,-
4/16/17 18:06, flood,0.6
4/16/17 21:06, slack,-
4/17/17 1:00, ebb,-0.4
4/17/17 4:18, slack,-
4/17/17 6:12, flood,0.3
4/17/17 8:18, slack,-
4/17/17 11:00, ebb,-0.6
4/17/17 15:48, slack,-
4/17/17 18:42, flood,0.5
4/17/17 21:54, slack,-
4/18/17 2:00, ebb,-0.4
4/18/17 5:18, slack,-
4/18/17 7:00, flood,0.2
4/18/17 9:12, slack,-
4/18/17 11:48, ebb,-0.5
4/18/17 16:36, slack,-
4/18/17 19:36, flood,0.5
4/18/17 22:48, slack,-
4/19/17 3:00, ebb,-0.5
4/19/17 6:30, slack,-
4/19/17 8:12, flood,0.2
4/19/17 10:18, slack,-
4/19/17 13:00, ebb,-0.5
4/19/17 14:30, ebb,-0.5
4/19/17 17:42, slack,-
4/19/17 20:48, flood,0.4
4/19/17 23:54, slack,-
4/20/17 3:54, ebb,-0.5
