Date_Time (LST/LDT), Event, Speed (knots)
1/25/18 21:42, flood,0.6
1/26/18 0:36, slack,-
1/26/18 3:30, ebb,-0.4
1/26/18 7:06, slack,-
1/26/18 9:30, flood,0.3
1/26/18 11:36, slack,-
1/26/18 16:00, ebb,-0.7
1/26/18 19:54, slack,-
1/26/18 22:48, flood,0.7
1/27/18 1:54, slack,-
1/27/18 4:36, ebb,-0.4
1/27/18 8:18, slack,-
1/27/18 10:42, flood,0.3
1/27/18 12:36, slack,-
1/27/18 16:54, ebb,-0.8
1/27/18 20:48, slack,-
1/27/18 23:36, flood,0.8
1/28/18 2:48, slack,-
1/28/18 5:36, ebb,-0.5
1/28/18 9:18, slack,-
1/28/18 11:36, flood,0.4
1/28/18 13:30, slack,-
1/28/18 17:36, ebb,-0.8
1/28/18 21:42, slack,-
1/29/18 0:24, flood,0.9
1/29/18 3:30, slack,-
1/29/18 6:24, ebb,-0.5
1/29/18 10:12, slack,-
1/29/18 12:30, flood,0.5
1/29/18 14:24, slack,-
1/29/18 18:24, ebb,-0.8
1/29/18 22:30, slack,-
1/30/18 1:06, flood,0.9
1/30/18 4:06, slack,-
1/30/18 7:06, ebb,-0.6
1/30/18 11:00, slack,-
1/30/18 13:18, flood,0.6
1/30/18 15:18, slack,-
1/30/18 19:06, ebb,-0.8
1/30/18 23:12, slack,-
1/31/18 1:54, flood,1
1/31/18 4:42, slack,-
1/31/18 7:54, ebb,-0.6
1/31/18 11:42, slack,-
1/31/18 14:06, flood,0.6
1/31/18 16:12, slack,-
1/31/18 19:54, ebb,-0.8
1/31/18 23:54, slack,-
2/1/18 2:36, flood,1
2/1/18 5:18, slack,-
2/1/18 8:42, ebb,-0.7
2/1/18 12:24, slack,-
2/1/18 14:48, flood,0.6
2/1/18 16:54, slack,-
2/1/18 20:36, ebb,-0.8
2/2/18 0:30, slack,-
2/2/18 3:18, flood,1
2/2/18 5:54, slack,-
2/2/18 9:24, ebb,-0.7
2/2/18 13:12, slack,-
2/2/18 15:30, flood,0.6
2/2/18 17:36, slack,-
2/2/18 21:24, ebb,-0.8
2/3/18 1:06, slack,-
2/3/18 3:54, flood,0.9
2/3/18 6:36, slack,-
2/3/18 10:06, ebb,-0.7
2/3/18 13:54, slack,-
2/3/18 16:12, flood,0.6
2/3/18 18:24, slack,-
2/3/18 22:06, ebb,-0.7
2/4/18 1:42, slack,-
2/4/18 4:36, flood,0.8
2/4/18 7:12, slack,-
2/4/18 10:54, ebb,-0.7
2/4/18 14:42, slack,-
2/4/18 17:00, flood,0.5
2/4/18 19:06, slack,-
2/4/18 22:54, ebb,-0.6
2/5/18 2:24, slack,-
2/5/18 5:12, flood,0.7
2/5/18 7:54, slack,-
2/5/18 11:42, ebb,-0.7
2/5/18 15:36, slack,-
2/5/18 17:54, flood,0.4
2/5/18 20:00, slack,-
2/5/18 23:48, ebb,-0.5
2/6/18 3:06, slack,-
2/6/18 5:54, flood,0.6
2/6/18 8:36, slack,-
2/6/18 12:30, ebb,-0.7
2/6/18 16:30, slack,-
2/6/18 19:00, flood,0.4
2/6/18 21:06, slack,-
2/7/18 0:54, ebb,-0.4
2/7/18 4:00, slack,-
2/7/18 6:48, flood,0.4
2/7/18 9:12, slack,-
2/7/18 13:18, ebb,-0.7
2/7/18 17:24, slack,-
2/7/18 20:06, flood,0.4
2/7/18 22:36, slack,-
2/8/18 1:54, ebb,-0.4
2/8/18 5:06, slack,-
2/8/18 7:42, flood,0.3
2/8/18 9:54, slack,-
2/8/18 14:06, ebb,-0.7
2/8/18 18:24, slack,-
2/8/18 21:12, flood,0.4
2/9/18 0:24, slack,-
2/9/18 2:54, ebb,-0.3
2/9/18 6:30, slack,-
2/9/18 8:54, flood,0.2
2/9/18 10:36, slack,-
2/9/18 14:48, ebb,-0.7
2/9/18 19:12, slack,-
2/9/18 22:12, flood,0.5
2/10/18 1:30, slack,-
2/10/18 3:48, ebb,-0.3
2/10/18 7:48, slack,-
2/10/18 10:00, flood,0.2
2/10/18 11:24, slack,-
2/10/18 15:30, ebb,-0.6
2/10/18 19:54, slack,-
2/10/18 23:06, flood,0.5
2/11/18 2:06, slack,-
2/11/18 4:36, ebb,-0.4
2/11/18 8:48, slack,-
2/11/18 11:00, flood,0.2
2/11/18 12:24, slack,-
2/11/18 16:18, ebb,-0.6
2/11/18 20:36, slack,-
2/11/18 23:48, flood,0.6
2/12/18 2:30, slack,-
