Date_Time (LST/LDT), Event, Speed (knots)
4/20/17 7:56, slack,-
4/20/17 10:41, flood,0.2
4/20/17 13:11, slack,-
4/20/17 15:55, ebb,-0.2
4/20/17 18:56, slack,-
4/20/17 23:05, flood,0.6
4/21/17 2:35, slack,-
4/21/17 5:13, ebb,-0.2
4/21/17 8:38, slack,-
4/21/17 11:41, flood,0.3
4/21/17 14:23, slack,-
4/21/17 16:55, ebb,-0.2
4/21/17 19:56, slack,-
4/21/17 23:53, flood,0.6
4/22/17 3:17, slack,-
4/22/17 5:55, ebb,-0.3
4/22/17 9:14, slack,-
4/22/17 12:29, flood,0.4
4/22/17 15:23, slack,-
4/22/17 17:55, ebb,-0.2
4/22/17 20:50, slack,-
4/23/17 0:41, flood,0.6
4/23/17 3:53, slack,-
4/23/17 6:37, ebb,-0.3
4/23/17 9:50, slack,-
4/23/17 13:17, flood,0.6
4/23/17 16:17, slack,-
4/23/17 18:49, ebb,-0.3
4/23/17 21:44, slack,-
4/24/17 1:23, flood,0.6
4/24/17 4:29, slack,-
4/24/17 7:19, ebb,-0.4
4/24/17 10:26, slack,-
4/24/17 13:59, flood,0.7
4/24/17 17:11, slack,-
4/24/17 19:43, ebb,-0.3
4/24/17 22:38, slack,-
4/25/17 2:05, flood,0.6
4/25/17 5:05, slack,-
4/25/17 7:55, ebb,-0.4
4/25/17 11:02, slack,-
4/25/17 14:41, flood,0.8
4/25/17 18:05, slack,-
4/25/17 20:31, ebb,-0.3
4/25/17 23:26, slack,-
4/26/17 2:47, flood,0.6
4/26/17 5:41, slack,-
4/26/17 8:37, ebb,-0.4
4/26/17 11:38, slack,-
4/26/17 15:29, flood,0.9
4/26/17 18:59, slack,-
4/26/17 21:19, ebb,-0.3
4/27/17 0:20, slack,-
4/27/17 3:35, flood,0.5
4/27/17 6:17, slack,-
4/27/17 9:19, ebb,-0.4
4/27/17 12:20, slack,-
4/27/17 16:17, flood,0.9
4/27/17 19:53, slack,-
4/27/17 22:13, ebb,-0.3
4/28/17 1:14, slack,-
4/28/17 4:23, flood,0.5
4/28/17 6:59, slack,-
4/28/17 10:01, ebb,-0.4
4/28/17 13:08, slack,-
4/28/17 17:11, flood,0.9
4/28/17 20:53, slack,-
4/28/17 23:01, ebb,-0.3
4/29/17 2:14, slack,-
4/29/17 5:17, flood,0.4
4/29/17 7:41, slack,-
4/29/17 10:49, ebb,-0.4
4/29/17 13:56, slack,-
4/29/17 18:05, flood,0.9
4/29/17 21:47, slack,-
4/30/17 0:07, ebb,-0.3
4/30/17 3:26, slack,-
4/30/17 6:17, flood,0.3
4/30/17 8:29, slack,-
4/30/17 11:37, ebb,-0.3
4/30/17 14:50, slack,-
4/30/17 18:59, flood,0.8
4/30/17 22:53, slack,-
5/1/17 1:19, ebb,-0.2
5/1/17 4:38, slack,-
5/1/17 7:17, flood,0.2
5/1/17 9:29, slack,-
5/1/17 12:43, ebb,-0.3
5/1/17 15:50, slack,-
5/1/17 19:59, flood,0.8
5/1/17 23:59, slack,-
5/2/17 2:37, ebb,-0.2
5/2/17 5:50, slack,-
5/2/17 8:23, flood,0.2
5/2/17 10:47, slack,-
5/2/17 13:55, ebb,-0.2
5/2/17 16:56, slack,-
5/2/17 21:05, flood,0.7
5/3/17 0:59, slack,-
5/3/17 3:43, ebb,-0.3
5/3/17 6:56, slack,-
5/3/17 9:47, flood,0.2
5/3/17 12:23, slack,-
5/3/17 15:13, ebb,-0.2
5/3/17 18:02, slack,-
5/3/17 22:11, flood,0.6
5/4/17 1:53, slack,-
5/4/17 4:43, ebb,-0.3
5/4/17 7:56, slack,-
5/4/17 11:17, flood,0.3
5/4/17 13:53, slack,-
5/4/17 16:25, ebb,-0.2
5/4/17 19:14, slack,-
5/4/17 23:17, flood,0.6
5/5/17 2:35, slack,-
5/5/17 5:31, ebb,-0.3
5/5/17 8:44, slack,-
5/5/17 12:17, flood,0.4
5/5/17 14:59, slack,-
5/5/17 17:31, ebb,-0.2
5/5/17 20:14, slack,-
5/6/17 0:11, flood,0.6
5/6/17 3:17, slack,-
5/6/17 6:19, ebb,-0.3
5/6/17 9:26, slack,-
5/6/17 12:59, flood,0.5
5/6/17 15:59, slack,-
5/6/17 18:31, ebb,-0.2
5/6/17 21:14, slack,-
5/7/17 0:53, flood,0.5
5/7/17 3:53, slack,-
5/7/17 6:55, ebb,-0.3
5/7/17 10:02, slack,-
5/7/17 13:41, flood,0.6
5/7/17 16:53, slack,-
5/7/17 19:25, ebb,-0.2
5/7/17 22:02, slack,-
5/8/17 1:29, flood,0.5
5/8/17 4:29, slack,-
5/8/17 7:31, ebb,-0.3
5/8/17 10:32, slack,-
5/8/17 14:17, flood,0.6
5/8/17 17:41, slack,-
5/8/17 20:07, ebb,-0.2
5/8/17 22:50, slack,-
5/9/17 2:05, flood,0.4
5/9/17 4:53, slack,-
5/9/17 8:01, ebb,-0.3
5/9/17 11:02, slack,-
5/9/17 14:47, flood,0.7
5/9/17 18:23, slack,-
5/9/17 20:49, ebb,-0.2
5/9/17 23:32, slack,-
5/10/17 2:35, flood,0.4
5/10/17 5:23, slack,-
5/10/17 8:25, ebb,-0.3
5/10/17 11:32, slack,-
5/10/17 15:23, flood,0.7
5/10/17 19:05, slack,-
5/10/17 21:19, ebb,-0.2
5/11/17 0:14, slack,-
5/11/17 3:11, flood,0.3
5/11/17 5:47, slack,-
5/11/17 8:55, ebb,-0.3
5/11/17 12:02, slack,-
5/11/17 15:59, flood,0.7
5/11/17 19:47, slack,-
5/11/17 21:55, ebb,-0.2
5/12/17 0:56, slack,-
5/12/17 3:53, flood,0.3
5/12/17 6:17, slack,-
5/12/17 9:25, ebb,-0.3
5/12/17 12:32, slack,-
5/12/17 16:35, flood,0.7
5/12/17 20:23, slack,-
5/12/17 22:31, ebb,-0.2
5/13/17 1:44, slack,-
5/13/17 4:35, flood,0.2
5/13/17 6:41, slack,-
5/13/17 10:01, ebb,-0.3
5/13/17 13:02, slack,-
5/13/17 17:17, flood,0.7
5/13/17 21:05, slack,-
5/13/17 23:07, ebb,-0.2
5/14/17 2:38, slack,-
5/14/17 5:17, flood,0.2
5/14/17 7:11, slack,-
5/14/17 10:37, ebb,-0.3
5/14/17 13:38, slack,-
5/14/17 17:59, flood,0.7
5/14/17 21:47, slack,-
5/14/17 23:55, ebb,-0.2
5/15/17 3:38, slack,-
5/15/17 6:05, flood,0.2
5/15/17 7:47, slack,-
5/15/17 11:13, ebb,-0.2
5/15/17 14:20, slack,-
5/15/17 18:41, flood,0.6
5/15/17 22:29, slack,-
5/16/17 0:49, ebb,-0.2
5/16/17 4:38, slack,-
5/16/17 6:59, flood,0.1
5/16/17 8:35, slack,-
5/16/17 12:01, ebb,-0.2
5/16/17 15:02, slack,-
5/16/17 19:29, flood,0.6
5/16/17 23:23, slack,-
5/17/17 1:55, ebb,-0.2
5/17/17 5:38, slack,-
5/17/17 7:53, flood,0.1
5/17/17 9:35, slack,-
5/17/17 13:07, ebb,-0.2
5/17/17 15:56, slack,-
5/17/17 20:17, flood,0.6
5/18/17 0:11, slack,-
5/18/17 2:49, ebb,-0.2
5/18/17 6:26, slack,-
5/18/17 8:53, flood,0.2
5/18/17 11:05, slack,-
5/18/17 14:13, ebb,-0.2
5/18/17 16:56, slack,-
5/18/17 21:11, flood,0.6
5/19/17 0:59, slack,-
5/19/17 3:37, ebb,-0.2
5/19/17 7:14, slack,-
5/19/17 10:05, flood,0.2
5/19/17 12:47, slack,-
5/19/17 15:19, ebb,-0.2
5/19/17 18:02, slack,-
5/19/17 22:11, flood,0.6
5/20/17 1:41, slack,-
5/20/17 4:25, ebb,-0.3
5/20/17 7:56, slack,-
5/20/17 11:11, flood,0.3
5/20/17 14:05, slack,-
5/20/17 16:25, ebb,-0.2
5/20/17 19:08, slack,-
5/20/17 23:11, flood,0.6
5/21/17 2:23, slack,-
5/21/17 5:07, ebb,-0.3
5/21/17 8:38, slack,-
5/21/17 12:05, flood,0.5
5/21/17 15:11, slack,-
5/21/17 17:25, ebb,-0.2
5/21/17 20:14, slack,-
5/22/17 0:05, flood,0.6
5/22/17 2:59, slack,-
5/22/17 5:55, ebb,-0.4
5/22/17 9:14, slack,-
5/22/17 12:53, flood,0.6
5/22/17 16:11, slack,-
5/22/17 18:31, ebb,-0.2
5/22/17 21:20, slack,-
5/23/17 0:47, flood,0.6
5/23/17 3:35, slack,-
5/23/17 6:37, ebb,-0.4
5/23/17 9:56, slack,-
5/23/17 13:35, flood,0.8
5/23/17 17:11, slack,-
5/23/17 19:25, ebb,-0.3
5/23/17 22:20, slack,-
5/24/17 1:35, flood,0.5
5/24/17 4:17, slack,-
5/24/17 7:25, ebb,-0.4
5/24/17 10:32, slack,-
5/24/17 14:23, flood,0.9
5/24/17 18:05, slack,-
5/24/17 20:25, ebb,-0.3
5/24/17 23:14, slack,-
5/25/17 2:23, flood,0.5
5/25/17 4:59, slack,-
5/25/17 8:07, ebb,-0.4
5/25/17 11:14, slack,-
5/25/17 15:11, flood,1
5/25/17 18:59, slack,-
5/25/17 21:13, ebb,-0.3
5/26/17 0:08, slack,-
5/26/17 3:11, flood,0.4
5/26/17 5:41, slack,-
5/26/17 8:55, ebb,-0.4
5/26/17 11:56, slack,-
5/26/17 16:05, flood,1
5/26/17 19:53, slack,-
5/26/17 22:07, ebb,-0.3
5/27/17 1:08, slack,-
5/27/17 4:05, flood,0.4
5/27/17 6:23, slack,-
5/27/17 9:37, ebb,-0.4
5/27/17 12:44, slack,-
5/27/17 16:59, flood,1
5/27/17 20:47, slack,-
5/27/17 22:55, ebb,-0.3
5/28/17 2:14, slack,-
5/28/17 5:05, flood,0.3
5/28/17 7:17, slack,-
5/28/17 10:25, ebb,-0.4
5/28/17 13:38, slack,-
5/28/17 17:47, flood,0.9
5/28/17 21:35, slack,-
5/28/17 23:55, ebb,-0.3
5/29/17 3:20, slack,-
5/29/17 5:59, flood,0.3
5/29/17 8:11, slack,-
5/29/17 11:19, ebb,-0.3
5/29/17 14:32, slack,-
5/29/17 18:41, flood,0.9
5/29/17 22:29, slack,-
5/30/17 1:07, ebb,-0.3
5/30/17 4:26, slack,-
5/30/17 7:05, flood,0.2
5/30/17 9:11, slack,-
5/30/17 12:19, ebb,-0.3
5/30/17 15:26, slack,-
5/30/17 19:35, flood,0.8
5/30/17 23:23, slack,-
5/31/17 2:13, ebb,-0.3
5/31/17 5:26, slack,-
5/31/17 8:11, flood,0.2
5/31/17 10:35, slack,-
5/31/17 13:31, ebb,-0.2
5/31/17 16:26, slack,-
5/31/17 20:29, flood,0.7
6/1/17 0:17, slack,-
6/1/17 3:13, ebb,-0.3
6/1/17 6:26, slack,-
6/1/17 9:23, flood,0.3
6/1/17 12:11, slack,-
6/1/17 14:49, ebb,-0.2
6/1/17 17:32, slack,-
6/1/17 21:29, flood,0.6
6/2/17 1:05, slack,-
6/2/17 4:07, ebb,-0.3
6/2/17 7:20, slack,-
6/2/17 10:47, flood,0.3
6/2/17 13:41, slack,-
6/2/17 16:01, ebb,-0.2
6/2/17 18:32, slack,-
6/2/17 22:35, flood,0.5
6/3/17 1:53, slack,-
6/3/17 4:49, ebb,-0.3
6/3/17 8:08, slack,-
6/3/17 11:53, flood,0.4
6/3/17 14:53, slack,-
6/3/17 17:07, ebb,-0.2
6/3/17 19:38, slack,-
6/3/17 23:29, flood,0.5
6/4/17 2:29, slack,-
6/4/17 5:31, ebb,-0.3
6/4/17 8:50, slack,-
6/4/17 12:41, flood,0.5
6/4/17 15:53, slack,-
6/4/17 18:13, ebb,-0.2
6/4/17 20:44, slack,-
6/5/17 0:17, flood,0.4
6/5/17 3:05, slack,-
6/5/17 6:13, ebb,-0.3
6/5/17 9:32, slack,-
6/5/17 13:23, flood,0.6
6/5/17 16:47, slack,-
6/5/17 19:13, ebb,-0.2
6/5/17 21:38, slack,-
6/6/17 0:53, flood,0.4
6/6/17 3:35, slack,-
6/6/17 6:49, ebb,-0.3
6/6/17 10:02, slack,-
6/6/17 13:53, flood,0.7
6/6/17 17:35, slack,-
6/6/17 20:01, ebb,-0.2
6/6/17 22:26, slack,-
6/7/17 1:29, flood,0.3
6/7/17 4:05, slack,-
6/7/17 7:19, ebb,-0.3
6/7/17 10:38, slack,-
6/7/17 14:29, flood,0.7
6/7/17 18:17, slack,-
6/7/17 20:37, ebb,-0.2
6/7/17 23:14, slack,-
6/8/17 2:05, flood,0.3
6/8/17 4:35, slack,-
6/8/17 7:55, ebb,-0.3
6/8/17 11:08, slack,-
6/8/17 14:59, flood,0.7
6/8/17 18:59, slack,-
6/8/17 21:13, ebb,-0.2
6/8/17 23:56, slack,-
6/9/17 2:47, flood,0.3
6/9/17 5:05, slack,-
6/9/17 8:25, ebb,-0.3
6/9/17 11:38, slack,-
6/9/17 15:35, flood,0.7
6/9/17 19:35, slack,-
6/9/17 21:43, ebb,-0.2
6/10/17 0:44, slack,-
6/10/17 3:23, flood,0.2
6/10/17 5:35, slack,-
6/10/17 9:01, ebb,-0.3
6/10/17 12:08, slack,-
6/10/17 16:11, flood,0.7
6/10/17 20:11, slack,-
6/10/17 22:19, ebb,-0.2
6/11/17 1:32, slack,-
6/11/17 4:05, flood,0.2
6/11/17 6:05, slack,-
6/11/17 9:31, ebb,-0.3
6/11/17 12:38, slack,-
6/11/17 16:53, flood,0.7
6/11/17 20:47, slack,-
6/11/17 22:55, ebb,-0.2
6/12/17 2:20, slack,-
6/12/17 4:53, flood,0.2
6/12/17 6:41, slack,-
6/12/17 10:07, ebb,-0.3
6/12/17 13:08, slack,-
6/12/17 17:35, flood,0.7
6/12/17 21:23, slack,-
6/12/17 23:31, ebb,-0.2
6/13/17 3:14, slack,-
6/13/17 5:41, flood,0.2
6/13/17 7:23, slack,-
6/13/17 10:49, ebb,-0.3
6/13/17 13:50, slack,-
6/13/17 18:17, flood,0.7
6/13/17 21:59, slack,-
6/14/17 0:19, ebb,-0.2
6/14/17 4:08, slack,-
6/14/17 6:35, flood,0.2
6/14/17 8:17, slack,-
6/14/17 11:37, ebb,-0.2
6/14/17 14:32, slack,-
6/14/17 18:59, flood,0.7
6/14/17 22:41, slack,-
6/15/17 1:13, ebb,-0.2
6/15/17 4:56, slack,-
6/15/17 7:23, flood,0.2
6/15/17 9:17, slack,-
6/15/17 12:31, ebb,-0.2
6/15/17 15:20, slack,-
6/15/17 19:41, flood,0.6
6/15/17 23:23, slack,-
6/16/17 2:07, ebb,-0.2
6/16/17 5:44, slack,-
6/16/17 8:23, flood,0.2
6/16/17 10:41, slack,-
6/16/17 13:43, ebb,-0.2
6/16/17 16:14, slack,-
6/16/17 20:35, flood,0.6
6/17/17 0:05, slack,-
6/17/17 2:55, ebb,-0.3
6/17/17 6:26, slack,-
6/17/17 9:29, flood,0.3
6/17/17 12:23, slack,-
6/17/17 14:49, ebb,-0.2
6/17/17 17:20, slack,-
6/17/17 21:29, flood,0.5
6/18/17 0:47, slack,-
6/18/17 3:43, ebb,-0.3
6/18/17 7:14, slack,-
6/18/17 10:35, flood,0.4
6/18/17 13:53, slack,-
6/18/17 15:55, ebb,-0.2
6/18/17 18:32, slack,-
6/18/17 22:29, flood,0.5
6/19/17 1:29, slack,-
6/19/17 4:31, ebb,-0.3
6/19/17 7:56, slack,-
6/19/17 11:35, flood,0.6
6/19/17 15:05, slack,-
6/19/17 17:01, ebb,-0.2
6/19/17 19:50, slack,-
6/19/17 23:29, flood,0.5
6/20/17 2:11, slack,-
6/20/17 5:19, ebb,-0.4
6/20/17 8:44, slack,-
6/20/17 12:29, flood,0.7
6/20/17 16:05, slack,-
6/20/17 18:13, ebb,-0.2
6/20/17 21:02, slack,-
6/21/17 0:23, flood,0.5
6/21/17 2:59, slack,-
6/21/17 6:07, ebb,-0.4
6/21/17 9:26, slack,-
6/21/17 13:23, flood,0.8
6/21/17 17:05, slack,-
6/21/17 19:19, ebb,-0.2
6/21/17 22:08, slack,-
6/22/17 1:11, flood,0.4
6/22/17 3:41, slack,-
6/22/17 6:55, ebb,-0.4
6/22/17 10:14, slack,-
6/22/17 14:11, flood,0.9
6/22/17 17:59, slack,-
6/22/17 20:13, ebb,-0.3
6/22/17 23:02, slack,-
6/23/17 2:05, flood,0.4
6/23/17 4:29, slack,-
6/23/17 7:49, ebb,-0.4
6/23/17 10:56, slack,-
6/23/17 14:59, flood,1
6/23/17 18:53, slack,-
6/23/17 21:07, ebb,-0.3
6/24/17 0:02, slack,-
6/24/17 2:53, flood,0.4
6/24/17 5:17, slack,-
6/24/17 8:37, ebb,-0.4
6/24/17 11:44, slack,-
6/24/17 15:47, flood,1
6/24/17 19:41, slack,-
6/24/17 21:55, ebb,-0.3
6/25/17 0:56, slack,-
6/25/17 3:47, flood,0.4
6/25/17 6:05, slack,-
6/25/17 9:25, ebb,-0.4
6/25/17 12:32, slack,-
6/25/17 16:41, flood,1
6/25/17 20:29, slack,-
6/25/17 22:49, ebb,-0.3
6/26/17 1:56, slack,-
6/26/17 4:47, flood,0.3
6/26/17 6:59, slack,-
6/26/17 10:13, ebb,-0.4
6/26/17 13:20, slack,-
6/26/17 17:29, flood,0.9
6/26/17 21:17, slack,-
6/26/17 23:37, ebb,-0.3
6/27/17 2:56, slack,-
6/27/17 5:47, flood,0.3
6/27/17 7:59, slack,-
6/27/17 11:01, ebb,-0.3
6/27/17 14:08, slack,-
6/27/17 18:17, flood,0.9
6/27/17 21:59, slack,-
6/28/17 0:37, ebb,-0.3
6/28/17 3:56, slack,-
6/28/17 6:41, flood,0.3
6/28/17 9:05, slack,-
6/28/17 11:55, ebb,-0.3
6/28/17 15:02, slack,-
6/28/17 19:05, flood,0.8
6/28/17 22:47, slack,-
6/29/17 1:31, ebb,-0.3
6/29/17 4:56, slack,-
6/29/17 7:41, flood,0.3
6/29/17 10:23, slack,-
6/29/17 13:01, ebb,-0.2
6/29/17 15:56, slack,-
6/29/17 19:53, flood,0.6
6/29/17 23:35, slack,-
6/30/17 2:31, ebb,-0.3
6/30/17 5:50, slack,-
6/30/17 8:47, flood,0.3
6/30/17 11:53, slack,-
6/30/17 14:19, ebb,-0.2
6/30/17 16:56, slack,-
6/30/17 20:47, flood,0.5
7/1/17 0:17, slack,-
7/1/17 3:19, ebb,-0.3
7/1/17 6:38, slack,-
7/1/17 10:11, flood,0.3
7/1/17 13:23, slack,-
7/1/17 15:31, ebb,-0.1
7/1/17 17:56, slack,-
7/1/17 21:41, flood,0.4
7/2/17 0:59, slack,-
7/2/17 4:07, ebb,-0.3
7/2/17 7:32, slack,-
7/2/17 11:23, flood,0.4
7/2/17 14:35, slack,-
7/2/17 16:37, ebb,-0.1
7/2/17 19:02, slack,-
7/2/17 22:41, flood,0.4
7/3/17 1:41, slack,-
7/3/17 4:49, ebb,-0.3
7/3/17 8:14, slack,-
7/3/17 12:17, flood,0.5
7/3/17 15:41, slack,-
7/3/17 17:49, ebb,-0.1
7/3/17 20:14, slack,-
7/3/17 23:35, flood,0.3
7/4/17 2:17, slack,-
7/4/17 5:31, ebb,-0.3
7/4/17 8:56, slack,-
7/4/17 12:59, flood,0.6
7/4/17 16:29, slack,-
7/4/17 18:49, ebb,-0.1
7/4/17 21:14, slack,-
7/5/17 0:23, flood,0.3
7/5/17 2:53, slack,-
7/5/17 6:07, ebb,-0.3
7/5/17 9:32, slack,-
7/5/17 13:29, flood,0.6
7/5/17 17:17, slack,-
7/5/17 19:43, ebb,-0.2
7/5/17 22:08, slack,-
7/6/17 1:05, flood,0.3
7/6/17 3:29, slack,-
7/6/17 6:49, ebb,-0.3
7/6/17 10:08, slack,-
7/6/17 14:05, flood,0.7
7/6/17 17:59, slack,-
7/6/17 20:25, ebb,-0.2
7/6/17 22:56, slack,-
7/7/17 1:47, flood,0.3
7/7/17 3:59, slack,-
7/7/17 7:31, ebb,-0.3
7/7/17 10:44, slack,-
7/7/17 14:41, flood,0.7
7/7/17 18:35, slack,-
7/7/17 20:55, ebb,-0.2
7/7/17 23:38, slack,-
7/8/17 2:23, flood,0.2
7/8/17 4:35, slack,-
7/8/17 8:01, ebb,-0.3
7/8/17 11:14, slack,-
7/8/17 15:11, flood,0.8
7/8/17 19:11, slack,-
7/8/17 21:25, ebb,-0.2
7/9/17 0:20, slack,-
7/9/17 3:05, flood,0.2
7/9/17 5:11, slack,-
7/9/17 8:37, ebb,-0.3
7/9/17 11:44, slack,-
7/9/17 15:47, flood,0.8
7/9/17 19:47, slack,-
7/9/17 21:55, ebb,-0.2
7/10/17 1:02, slack,-
7/10/17 3:47, flood,0.2
7/10/17 5:53, slack,-
7/10/17 9:13, ebb,-0.3
7/10/17 12:14, slack,-
7/10/17 16:29, flood,0.8
7/10/17 20:17, slack,-
7/10/17 22:31, ebb,-0.2
7/11/17 1:50, slack,-
7/11/17 4:29, flood,0.2
7/11/17 6:35, slack,-
7/11/17 9:49, ebb,-0.3
7/11/17 12:50, slack,-
7/11/17 17:05, flood,0.8
7/11/17 20:53, slack,-
7/11/17 23:01, ebb,-0.2
7/12/17 2:32, slack,-
7/12/17 5:17, flood,0.2
7/12/17 7:17, slack,-
7/12/17 10:31, ebb,-0.3
7/12/17 13:26, slack,-
7/12/17 17:47, flood,0.7
7/12/17 21:23, slack,-
7/12/17 23:43, ebb,-0.2
7/13/17 3:20, slack,-
7/13/17 6:05, flood,0.3
7/13/17 8:11, slack,-
7/13/17 11:13, ebb,-0.2
7/13/17 14:08, slack,-
7/13/17 18:29, flood,0.7
7/13/17 21:59, slack,-
7/14/17 0:31, ebb,-0.3
7/14/17 4:08, slack,-
7/14/17 6:59, flood,0.3
7/14/17 9:17, slack,-
7/14/17 12:07, ebb,-0.2
7/14/17 14:56, slack,-
7/14/17 19:11, flood,0.6
7/14/17 22:35, slack,-
7/15/17 1:19, ebb,-0.3
7/15/17 4:50, slack,-
7/15/17 7:53, flood,0.3
7/15/17 10:35, slack,-
7/15/17 13:13, ebb,-0.2
7/15/17 15:50, slack,-
7/15/17 19:59, flood,0.6
7/15/17 23:17, slack,-
7/16/17 2:13, ebb,-0.3
7/16/17 5:38, slack,-
7/16/17 8:53, flood,0.4
7/16/17 12:11, slack,-
7/16/17 14:25, ebb,-0.2
7/16/17 16:56, slack,-
7/16/17 20:53, flood,0.5
7/16/17 23:59, slack,-
7/17/17 3:07, ebb,-0.3
7/17/17 6:32, slack,-
7/17/17 10:05, flood,0.5
7/17/17 13:41, slack,-
7/17/17 15:37, ebb,-0.2
7/17/17 18:14, slack,-
7/17/17 21:53, flood,0.4
7/18/17 0:47, slack,-
7/18/17 3:55, ebb,-0.3
7/18/17 7:26, slack,-
7/18/17 11:11, flood,0.6
7/18/17 14:53, slack,-
7/18/17 16:49, ebb,-0.2
7/18/17 19:32, slack,-
7/18/17 22:59, flood,0.4
7/19/17 1:35, slack,-
7/19/17 4:49, ebb,-0.4
7/19/17 8:14, slack,-
7/19/17 12:11, flood,0.7
7/19/17 15:53, slack,-
7/19/17 18:01, ebb,-0.2
7/19/17 20:50, slack,-
7/20/17 0:05, flood,0.4
7/20/17 2:29, slack,-
7/20/17 5:43, ebb,-0.4
7/20/17 9:08, slack,-
7/20/17 13:05, flood,0.9
7/20/17 16:53, slack,-
7/20/17 19:07, ebb,-0.2
7/20/17 21:56, slack,-
7/21/17 0:59, flood,0.4
7/21/17 3:17, slack,-
7/21/17 6:37, ebb,-0.4
7/21/17 9:56, slack,-
7/21/17 13:53, flood,0.9
7/21/17 17:47, slack,-
7/21/17 20:07, ebb,-0.3
7/21/17 22:56, slack,-
7/22/17 1:53, flood,0.4
7/22/17 4:11, slack,-
7/22/17 7:31, ebb,-0.4
7/22/17 10:44, slack,-
7/22/17 14:41, flood,1
7/22/17 18:35, slack,-
7/22/17 20:55, ebb,-0.3
7/22/17 23:44, slack,-
7/23/17 2:41, flood,0.4
7/23/17 5:05, slack,-
7/23/17 8:25, ebb,-0.4
7/23/17 11:32, slack,-
7/23/17 15:29, flood,1
7/23/17 19:23, slack,-
7/23/17 21:43, ebb,-0.3
7/24/17 0:38, slack,-
7/24/17 3:35, flood,0.4
7/24/17 6:05, slack,-
7/24/17 9:13, ebb,-0.4
7/24/17 12:14, slack,-
7/24/17 16:17, flood,0.9
7/24/17 20:05, slack,-
7/24/17 22:25, ebb,-0.3
7/25/17 1:26, slack,-
7/25/17 4:29, flood,0.4
7/25/17 6:59, slack,-
7/25/17 9:55, ebb,-0.4
7/25/17 13:02, slack,-
7/25/17 17:05, flood,0.9
7/25/17 20:41, slack,-
7/25/17 23:07, ebb,-0.3
7/26/17 2:20, slack,-
7/26/17 5:23, flood,0.4
7/26/17 7:53, slack,-
7/26/17 10:43, ebb,-0.3
7/26/17 13:50, slack,-
7/26/17 17:53, flood,0.8
7/26/17 21:23, slack,-
7/26/17 23:49, ebb,-0.3
7/27/17 3:14, slack,-
7/27/17 6:17, flood,0.4
7/27/17 8:53, slack,-
7/27/17 11:31, ebb,-0.3
7/27/17 14:38, slack,-
7/27/17 18:35, flood,0.7
7/27/17 21:59, slack,-
7/28/17 0:43, ebb,-0.3
7/28/17 4:08, slack,-
7/28/17 7:11, flood,0.4
7/28/17 9:59, slack,-
7/28/17 12:31, ebb,-0.2
7/28/17 15:26, slack,-
7/28/17 19:17, flood,0.6
7/28/17 22:41, slack,-
7/29/17 1:37, ebb,-0.3
7/29/17 4:56, slack,-
7/29/17 8:05, flood,0.4
7/29/17 11:23, slack,-
7/29/17 13:37, ebb,-0.1
7/29/17 16:20, slack,-
7/29/17 19:59, flood,0.4
7/29/17 23:23, slack,-
7/30/17 2:25, ebb,-0.3
7/30/17 5:50, slack,-
7/30/17 9:11, flood,0.4
7/30/17 12:47, slack,-
7/30/17 14:55, ebb,-0.1
7/30/17 17:26, slack,-
7/30/17 20:53, flood,0.3
7/31/17 0:05, slack,-
7/31/17 3:19, ebb,-0.3
7/31/17 6:38, slack,-
7/31/17 10:29, flood,0.4
7/31/17 14:05, slack,-
7/31/17 16:07, ebb,-0.1
7/31/17 18:32, slack,-
7/31/17 21:53, flood,0.3
8/1/17 0:53, slack,-
8/1/17 4:01, ebb,-0.3
8/1/17 7:32, slack,-
8/1/17 11:35, flood,0.5
8/1/17 15:11, slack,-
8/1/17 17:19, ebb,-0.1
8/1/17 19:50, slack,-
8/1/17 22:59, flood,0.2
8/2/17 1:35, slack,-
8/2/17 4:49, ebb,-0.3
8/2/17 8:20, slack,-
8/2/17 12:23, flood,0.5
8/2/17 16:05, slack,-
8/2/17 18:25, ebb,-0.1
8/2/17 20:56, slack,-
8/2/17 23:59, flood,0.2
8/3/17 2:23, slack,-
8/3/17 5:37, ebb,-0.3
8/3/17 9:02, slack,-
8/3/17 13:05, flood,0.6
8/3/17 16:47, slack,-
8/3/17 19:19, ebb,-0.2
8/3/17 21:50, slack,-
8/4/17 0:41, flood,0.2
8/4/17 3:05, slack,-
8/4/17 6:19, ebb,-0.3
8/4/17 9:38, slack,-
8/4/17 13:35, flood,0.7
8/4/17 17:29, slack,-
8/4/17 19:55, ebb,-0.2
8/4/17 22:38, slack,-
8/5/17 1:23, flood,0.3
8/5/17 3:47, slack,-
8/5/17 7:01, ebb,-0.3
8/5/17 10:14, slack,-
8/5/17 14:11, flood,0.7
8/5/17 18:05, slack,-
8/5/17 20:31, ebb,-0.2
8/5/17 23:14, slack,-
8/6/17 2:05, flood,0.3
8/6/17 4:23, slack,-
8/6/17 7:43, ebb,-0.3
8/6/17 10:50, slack,-
8/6/17 14:47, flood,0.8
8/6/17 18:41, slack,-
8/6/17 20:55, ebb,-0.2
8/6/17 23:50, slack,-
8/7/17 2:41, flood,0.3
8/7/17 5:05, slack,-
8/7/17 8:19, ebb,-0.3
8/7/17 11:26, slack,-
8/7/17 15:23, flood,0.8
8/7/17 19:11, slack,-
8/7/17 21:25, ebb,-0.2
